_feat_WienerPolarity,_feat_BondCount,_feat_fr_NH0,_feat_Refractivity,_feat_LargestRingSize,_feat_HeteroaliphaticRingCount,_feat_fr_quatN,_feat_AromaticAtomCount,_feat_AtomCount_C,_feat_fr_amidine,_feat_CyclomaticNumber,_feat_LengthPerpendicularToTheMinArea,_feat_fr_guanido,_feat_donorcount,_feat_fr_NH2,_feat_minimalprojectionsize,_feat_AtomCount_N,_feat_WienerIndex,_feat_AvgPol,_feat_donsitecount,_feat_Hacceptorcount,_feat_ASA-,_feat_fr_Ar_NH,_feat_HeteroaromaticRing Count,_feat_Accsitecount,_feat_acceptorcount,_feat_ASA,_feat_CarboaromaticRingCount,_feat_BalabanIndex,_feat_SmallestRingSize,_feat_RingAtomCount,_feat_PolarSurfaceArea,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_CarboRingCount,_feat_CarboaliphaticRingCount,_feat_VanderWaalsSurfaceArea,_feat_ASA_H,_feat_ASA+,_feat_fr_piperdine,_feat_Aliphatic AtomCount,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_LengthPerpendicularToTheMaxArea,_feat_HyperWienerIndex,_feat_MolPol,_feat_fr_Imine,_feat_RotatableBondCount,_feat_maximalprojectionsize,_feat_ChainAtomCount,_feat_MinimalProjectionRadius,_feat_VanderWaalsVolume,_feat_ASA_P,_feat_fr_NH1,_feat_MaximalProjectionRadius,_feat_Hdonorcount,_feat_fr_pyridine,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,_out_crystalscore,solvent_Dimethyl sulfoxide,solvent_Dimethylformamide,solvent_Gamma-Butyrolactone
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.7273684150754458,1.473227128879237,6.695444934690348,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.7738630225330111,1.0990025207849856,8.325816019671075,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.5507040512318138,1.6184757262737592,6.210078718885978,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.4184160258005066,1.4447803943402282,5.765444527060497,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.8564834212195424,1.6306268941228992,4.043052246692467,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.2890463140394852,0.5399763258629195,7.653490873816291,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.7339131644478787,1.278740823501461,7.409025939103742,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.8075600080001126,1.356534455913014,8.474213061283605,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.3175706213460133,1.6747769013468794,7.653490873816291,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.7726144214059105,1.4790966293607228,7.015884781025162,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.1741570337114053,2.8809949660108782,2.1884411243564723,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.0160849636656331,0.733839427566573,8.787572857041617,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.5143143749104275,1.4091817751773703,7.760144128375781,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.9662050067295028,1.4275856718007889,1.1655878263780917,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.3892993281809273,1.6172757316776067,8.300845363630504,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.2234070904334834,0.7138534597151873,8.644309670301741,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.3591508305042856,1.5309376367693064,6.725010619291116,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.6977546307367744,1.7575257843796817,5.732938243220143,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.3028496316502849,1.0616162717036413,8.740074517202034,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.2153796492808108,2.1677552216846507,8.098583049701887,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.6721959831440852,1.4063319817592232,7.786619141778084,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.0,2.2837527881345423,4.043052246692467,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.0,2.245690241665633,4.41740893620103,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.1923527382533932,2.9334878984590245,7.298327807636483,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.4550516207823131,2.2935385559428383,7.572701033487479,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.4550516207823131,2.2935385559428383,7.572701033487477,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.737352163304674,1.5653376265686478,8.098583049701885,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.737352163304674,1.5653376265686478,8.098583049701887,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.5351749572372634,1.6419744997478682,5.129894248491516,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.7131405997334757,1.7219797793863183,6.72501061929112,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.3792096839852609,0.8050307793781617,2.839762887557804,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.8153008205683109,1.282784378680495,7.572701033487479,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.4489173464825513,1.3800599366546302,7.015884781025162,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.2830462877034527,1.6333665763790044,9.191060528547302,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.082419770371976,1.9268676845773247,7.733594114935511,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.0792731802728653,0.4530284899655094,2.69805815264973,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.2194101417145728,1.5499835206845305,7.653490873816291,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.2123917680800492,1.0909368903522936,6.455698989970036,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.6071852166979052,0.9395029282991436,7.101486108270468,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.0279321994444196,0.34617475707574,5.771131029552955,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.3886997854550104,1.5584691789089908,2.6026417379621285,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.3897696353406914,1.417035695088105,2.49141864001738,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.6071852166979052,0.9395029282991436,7.101486108270468,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.1075707514882282,2.6261459897189563,6.120506357386966,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.6671655482053849,1.0192276471906483,4.532954843988981,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.2586149239227336,2.2959659342808307,1.5372583097979575,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.4194948965166709,0.76841002419536,1.531133774699161,0.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.3170378531649158,0.594804073255929,13.304815010224528,1.0,0,0,1
2.0,16.0,0.0,34.96,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.79,0.0,1.0,0.0,7.79,1.0,18.0,9.83,3.0,0.0,58.23,0.0,0.0,0.0,0.0,248.05,0.0,2.54,0.0,0.0,27.64,22.47,34.13,0.0,0.0,172.19,205.51,189.82,0.0,5.0,0.0,0.0,5.27,28.0,9.57,0.0,1.0,5.27,5.0,3.12,93.65,42.54,0.0,3.96,1.0,0.0,0.0498757353279557,0.4081814318250632,1.749293938735607,0.0,0,0,1
