_feat_WienerPolarity,_feat_BondCount,_feat_fr_NH0,_feat_Refractivity,_feat_LargestRingSize,_feat_HeteroaliphaticRingCount,_feat_fr_quatN,_feat_AromaticAtomCount,_feat_AtomCount_C,_feat_fr_amidine,_feat_CyclomaticNumber,_feat_LengthPerpendicularToTheMinArea,_feat_fr_guanido,_feat_donorcount,_feat_fr_NH2,_feat_minimalprojectionsize,_feat_AtomCount_N,_feat_WienerIndex,_feat_AvgPol,_feat_donsitecount,_feat_Hacceptorcount,_feat_ASA-,_feat_fr_Ar_NH,_feat_HeteroaromaticRing Count,_feat_Accsitecount,_feat_acceptorcount,_feat_ASA,_feat_CarboaromaticRingCount,_feat_BalabanIndex,_feat_SmallestRingSize,_feat_RingAtomCount,_feat_PolarSurfaceArea,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_CarboRingCount,_feat_CarboaliphaticRingCount,_feat_VanderWaalsSurfaceArea,_feat_ASA_H,_feat_ASA+,_feat_fr_piperdine,_feat_Aliphatic AtomCount,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_LengthPerpendicularToTheMaxArea,_feat_HyperWienerIndex,_feat_MolPol,_feat_fr_Imine,_feat_RotatableBondCount,_feat_maximalprojectionsize,_feat_ChainAtomCount,_feat_MinimalProjectionRadius,_feat_VanderWaalsVolume,_feat_ASA_P,_feat_fr_NH1,_feat_MaximalProjectionRadius,_feat_Hdonorcount,_feat_fr_pyridine,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,_out_crystalscore,solvent_Dimethyl sulfoxide,solvent_Dimethylformamide,solvent_Gamma-Butyrolactone
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.6677769012866124,0.4565663134130537,4.877855470267586,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.4019787375467302,0.2712459644759536,4.885812820137517,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.4061313860112474,0.611427944758105,2.7123049482598773,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5818167660926854,0.7473601433083504,6.685451733295287,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.7677134905605584,0.5069377427566045,4.885812820137517,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5024734219334127,0.9350071392655298,4.885812820137517,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.4919017531808605,1.2285391204902836,2.102751855239604,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.6568134374013141,0.3730749605382208,6.2720462758274165,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.283261606391011,0.5531186596283865,6.2624852296752405,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.3201224976818234,0.1855647150788721,3.295650099512501,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.7481315829801729,0.4811978278640718,3.2956500995125024,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.4633817369758989,0.7730433452113441,3.295650099512501,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5575622304003653,0.7208407588475659,2.2773479342023584,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.7099827140952034,0.4316839688493291,6.425322089019677,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.6414387490313717,0.3926191883896379,4.527294730633892,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.3718000059659648,0.4748752907382962,4.527294730633892,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.4242937286551346,0.5824733110583408,3.4511007314070543,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.592409533877435,0.5503932730746917,7.253038253325705,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.7746218310787877,0.4788357048231529,5.502509388041218,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5343128628914054,0.3214885768376995,1.6409886854930649,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.6941034167104543,0.4527939453216826,5.949142065781572,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5674764420403038,0.5813827779383409,5.949142065781572,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.3623922148607863,0.8152918900097628,4.011728523692772,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.536593552153813,0.7746364849820402,7.62663765053511,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.500658145967843,0.6788964583380441,4.049916511966988,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.3988904071462349,0.2169420203585546,5.732938243220144,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.571882503919103,0.414881192822945,7.409025939103746,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.8224870848054547,0.4555914545466541,3.734304461530768,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5413839039225778,0.6618264737326471,3.7343044615307672,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.4836089152591175,0.8297628808124589,3.173068390792289,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.6440088747210884,0.3337741071725326,7.026217453751268,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.3091167279331114,0.2347681474567655,5.266910654701227,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.3478507263023913,0.3848186366542446,1.9632928605337907,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5390206188299473,0.3086961270097653,6.1789523770173895,1.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.7264413107708385,0.5137364724017887,4.276348818910576,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.4524168084567257,0.8281838968435065,4.269173736999652,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5950786680536854,0.8569860796404434,1.0683177081791355,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.7482433449128033,0.4092770374685232,5.568866241845846,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.6190158162604855,0.6917906796881756,5.568866241845846,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.4323095905239649,0.5858574012000918,3.5369894775127824,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5980185715540901,0.3723053326918034,7.270452443616787,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.8558679747620195,0.4973077652298335,3.5369894775127824,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5023192408112467,0.7070627836316219,3.5369894775127824,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.6581135750681041,0.5877936221745276,7.270452443616787,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5861817469795055,0.7138651521945151,5.560082541148929,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.7311263999381641,0.6719109708751078,4.599946495548179,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.4631445528048823,0.7786318561566166,4.607562301004385,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.5841877337772089,0.4162655443019188,2.369923772341428,0.0,0,0,1
0.0,10.0,0.0,27.86,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.02,0.0,2.0,2.0,6.02,2.0,9.0,6.58,4.0,1.0,39.44,0.0,0.0,1.0,1.0,212.36,0.0,2.32,0.0,0.0,51.61,17.01,26.37,0.0,0.0,110.9,139.66,172.93,0.0,4.0,0.0,0.0,4.26,12.0,6.57,0.0,0.0,4.26,4.0,3.14,62.84,72.7,0.0,3.23,2.0,0.0,0.7318259143475716,0.4103420399012558,6.4556989899700365,0.0,0,0,1
