tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_macro,f1_weighted,matthew
225,45,19,12,0.1,0.25,0.7873754152823921,0.5663287316652286,0.7873754152823921,0.6102150537634409,0.574106827025115,0.8134082007034681,0.17100204357309906
213,57,17,14,0.1,0.25,0.7541528239202658,0.5616350275566442,0.7541528239202658,0.6202508960573476,0.5632549019607843,0.7925242655201615,0.17218208143945504
213,57,21,10,0.1,0.25,0.7408637873754153,0.5297550707998468,0.7408637873754153,0.5557347670250896,0.5246598639455782,0.7792053698555834,0.08144671727809574
215,55,29,2,0.1,0.25,0.7209302325581395,0.4581176301409261,0.7209302325581395,0.43040621266427714,0.4410152104704634,0.7550982634233019,-0.10797690014236337
217,53,21,10,0.1,0.25,0.7541528239202658,0.5352474323062558,0.7541528239202658,0.563142174432497,0.533548333054113,0.7882559336193812,0.09435252024146969
218,52,24,7,0.1,0.25,0.7475083056478405,0.509735257038801,0.7475083056478405,0.5166069295101553,0.5035590277777777,0.7798807216685124,0.02543011815989936
210,60,24,7,0.1,0.25,0.7209302325581395,0.500956754688098,0.7209302325581395,0.5017921146953405,0.488095238095238,0.762221167536782,0.002618865507334268
218,52,26,5,0.1,0.25,0.7408637873754153,0.4905809605982169,0.7408637873754153,0.4843488649940263,0.48094269543685886,0.7725912446073517,-0.024283217027724638
217,53,21,10,0.1,0.25,0.7541528239202658,0.5352474323062558,0.7541528239202658,0.563142174432497,0.533548333054113,0.7882559336193812,0.09435252024146969
215,55,31,0,0.1,0.25,0.7142857142857143,0.4369918699186992,0.7142857142857143,0.39814814814814814,0.41666666666666663,0.7475083056478404,-0.16021853488910526
203,67,21,10,0.1,0.25,0.707641196013289,0.518060064935065,0.707641196013289,0.5372162485065711,0.5035237666816614,0.7562909460094283,0.051850857839313994
214,56,16,15,0.1,0.25,0.760797342192691,0.5708511941212492,0.760797342192691,0.6382317801672641,0.5750588235294117,0.7981317178034004,0.19792813534570242
216,54,28,3,0.1,0.25,0.7275747508305648,0.46893874029335636,0.7275747508305648,0.4483870967741936,0.4543243721259286,0.7609292571513186,-0.08007900577081713
208,62,30,1,0.1,0.25,0.6943521594684385,0.4449112978524743,0.6943521594684385,0.4013142174432497,0.42008711676997823,0.7367506201754469,-0.14746486607276058
222,48,18,13,0.1,0.25,0.7807308970099668,0.5690573770491804,0.7807308970099668,0.6207885304659498,0.5765984654731457,0.8100322029721899,0.18266186347022195
224,46,30,1,0.1,0.25,0.7475083056478405,0.4515831797621042,0.7475083056478405,0.4309438470728793,0.4403014288510471,0.7695500546556822,-0.11564565435143757
211,59,21,10,0.1,0.25,0.7342192691029901,0.5272051474262869,0.7342192691029901,0.5520310633213859,0.5203187250996015,0.7746581779195509,0.07524660120974953
221,49,21,10,0.1,0.25,0.7674418604651163,0.5413573329597983,0.7674418604651163,0.5705495818399045,0.5427517361111112,0.7972585594315246,0.10803226455698252
217,53,27,4,0.1,0.25,0.7342192691029901,0.4797598504457866,0.7342192691029901,0.4663679808841099,0.46763353378139366,0.7667602508793351,-0.05218111139927088
215,55,27,4,0.1,0.25,0.7275747508305648,0.47811318111780365,0.7275747508305648,0.4626642771804062,0.46436631944444445,0.7625028839055003,-0.05717202823718381
221,49,27,4,0.1,0.25,0.7475083056478405,0.483300365185636,0.7475083056478405,0.47377538829151733,0.4742599742599743,0.7752109014567486,-0.04185410081127794
221,49,25,6,0.1,0.25,0.7541528239202658,0.5037324464153732,0.7541528239202658,0.5060334528076463,0.498062015503876,0.7827397048597698,0.009490951333606822
220,50,20,11,0.1,0.25,0.7674418604651163,0.5484972677595629,0.7674418604651163,0.5848267622461171,0.5509377664109122,0.7985190031523225,0.128278855651689
211,59,21,10,0.1,0.25,0.7342192691029901,0.5272051474262869,0.7342192691029901,0.5520310633213859,0.5203187250996015,0.7746581779195509,0.07524660120974953
212,58,18,13,0.1,0.25,0.7475083056478405,0.5524188609920392,0.7475083056478405,0.6022700119474313,0.5514509803921569,0.7869168132369229,0.14643602753320767
224,46,30,1,0.1,0.25,0.7475083056478405,0.4515831797621042,0.7475083056478405,0.4309438470728793,0.4403014288510471,0.7695500546556822,-0.11564565435143757
211,59,23,8,0.1,0.25,0.7275747508305648,0.5105561933920143,0.7275747508305648,0.5197729988052568,0.5002834467120181,0.7678825683097158,0.028894816097588094
222,48,20,11,0.1,0.25,0.7740863787375415,0.5518980249334641,0.7740863787375415,0.5885304659498207,0.5558159722222222,0.8030511720191953,0.13556631335601024
207,63,21,10,0.1,0.25,0.7209302325581395,0.5224405191059842,0.7209302325581395,0.5446236559139785,0.5118164967562558,0.7655128564346834,0.06328911448634739
222,48,24,7,0.1,0.25,0.760797342192691,0.5148558758314856,0.760797342192691,0.5240143369175627,0.5116279069767442,0.7886116047284245,0.03777586570405884
216,54,28,3,0.1,0.25,0.7275747508305648,0.46893874029335636,0.7275747508305648,0.4483870967741936,0.4543243721259286,0.7609292571513186,-0.08007900577081713
218,52,28,3,0.1,0.25,0.7342192691029901,0.47036215816703625,0.7342192691029901,0.4520908004778973,0.45736434108527135,0.7651240052538052,-0.07536379177774923
