mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__random_state,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_depth,param_model__learning_rate,params,split0_test_recall,split1_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_matthew,split1_test_matthew,mean_test_matthew,std_test_matthew,rank_test_matthew
2.4815969467163086,0.013010025024414062,0.009637594223022461,0.001407623291015625,0.9,2,100,10,3,5,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 3, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.48,0.57,0.5249999999999999,0.04499999999999999,168,0.5818181818181819,0.6589595375722543,0.6203888596952181,0.03857067787703622,167,0.7384615384615385,0.7808219178082192,0.7596417281348788,0.021180189673340344,12,0.5217663154883008,0.6016474809433144,0.5617068982158075,0.039940582727506835,147
2.509003520011902,0.015758633613586426,0.008945822715759277,0.00012695789337158203,0.9,2,100,7,3,5,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 7, 'model__min_samples_leaf': 3, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.49,0.6,0.5449999999999999,0.05499999999999999,158,0.5939393939393939,0.6741573033707865,0.6340483486550902,0.04010895471569631,142,0.7538461538461538,0.7692307692307693,0.7615384615384615,0.0076923076923077205,10,0.5365872329714173,0.6131001742249318,0.5748437035981746,0.038256470626757244,97
2.4872989654541016,0.00410914421081543,0.009024500846862793,0.00028836727142333984,0.9,2,100,15,3,5,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 15, 'model__min_samples_leaf': 3, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.5,0.57,0.5349999999999999,0.034999999999999976,162,0.6060606060606061,0.6589595375722543,0.6325100718164303,0.02644946575582413,145,0.7692307692307693,0.7808219178082192,0.7750263435194942,0.005795574288724958,3,0.5514081504545338,0.6016474809433144,0.5765278156989242,0.0251196652443903,86
2.4744484424591064,0.00027561187744140625,0.009197592735290527,0.00036776065826416016,0.9,2,100,20,3,5,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 20, 'model__min_samples_leaf': 3, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.52,0.57,0.5449999999999999,0.024999999999999967,158,0.6265060240963856,0.6551724137931034,0.6408392189447445,0.014333194848358932,119,0.7878787878787878,0.7702702702702703,0.7790745290745291,0.00880425880425878,1,0.5743846293588069,0.5954939708263121,0.5849393000925595,0.010554670733752602,56
2.480845093727112,0.01755082607269287,0.008928894996643066,0.000552058219909668,0.9,2,100,10,6,5,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 6, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.5,0.56,0.53,0.030000000000000027,163,0.6060606060606061,0.6436781609195402,0.6248693834900731,0.018808777429467072,162,0.7692307692307693,0.7567567567567568,0.7629937629937631,0.006237006237006237,8,0.5514081504545338,0.5814602476318527,0.5664341990431933,0.015026048588659413,131
2.476023554801941,0.0024985074996948242,0.009740114212036133,0.0010089874267578125,0.9,2,100,7,6,5,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 7, 'model__min_samples_leaf': 6, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.5,0.56,0.53,0.030000000000000027,163,0.6060606060606061,0.6436781609195402,0.6248693834900731,0.018808777429467072,162,0.7692307692307693,0.7567567567567568,0.7629937629937631,0.006237006237006237,8,0.5514081504545338,0.5814602476318527,0.5664341990431933,0.015026048588659413,131
2.481504440307617,0.008649587631225586,0.010604619979858398,0.0008833408355712891,0.9,2,100,15,6,5,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 15, 'model__min_samples_leaf': 6, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.5,0.56,0.53,0.030000000000000027,163,0.6060606060606061,0.6473988439306358,0.626729724995621,0.020669118935014885,159,0.7692307692307693,0.7671232876712328,0.768177028451001,0.0010537407797682197,4,0.5514081504545338,0.5875342134738277,0.5694711819641808,0.018063031509646943,117
2.4683480262756348,0.011338949203491211,0.011548995971679688,0.0014948844909667969,0.9,2,100,20,6,5,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 20, 'model__min_samples_leaf': 6, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.5,0.56,0.53,0.030000000000000027,163,0.6060606060606061,0.6549707602339182,0.6305156831472621,0.024455077086656063,152,0.7692307692307693,0.7887323943661971,0.7789815817984832,0.009750812567713929,2,0.5514081504545338,0.6000082470298255,0.5757081987421797,0.024300048287645815,91
3.2874228954315186,0.027019977569580078,0.009276151657104492,0.00020003318786621094,0.9,2,100,10,3,7,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 3, 'model__max_depth': 7, 'model__learning_rate': 0.1}",0.52,0.6,0.56,0.03999999999999998,152,0.6117647058823529,0.6521739130434783,0.6319693094629155,0.020204603580562697,148,0.7428571428571429,0.7142857142857143,0.7285714285714286,0.01428571428571429,66,0.5489636730319568,0.5792238236044694,0.5640937483182131,0.015130075286256317,140
3.3157753944396973,0.0006394386291503906,0.008128523826599121,0.00045549869537353516,0.9,2,100,7,3,7,0.1,"{'model__subsample': 0.9, 'model__random_state': 2, 'model__n_estimators': 100, 'model__min_samples_split': 7, 'model__min_samples_leaf': 3, 'model__max_depth': 7, 'model__learning_rate': 0.1}",0.52,0.62,0.5700000000000001,0.04999999999999999,137,0.608187134502924,0.6888888888888889,0.6485380116959065,0.040350877192982415,76,0.7323943661971831,0.775,0.7536971830985916,0.02130281690140845,19,0.5428967256711686,0.6286327082749824,0.5857647169730755,0.04286799130190688,53
