precision,recall,f1-score,support
0.8284313725490197,0.976878612716763,0.8965517241379312,173.0
0.3333333333333333,0.05405405405405406,0.09302325581395349,37.0
0.8142857142857143,0.8142857142857143,0.8142857142857143,0.8142857142857143
0.5808823529411765,0.5154663333854086,0.49478748997594235,210.0
0.7411998132586369,0.8142857142857143,0.7549776606713257,210.0
