precision,recall,f1-score,support
0.9201725997842503,0.9435840707964602,0.9317312943746586,904.0
0.745,0.6681614349775785,0.7044917257683215,223.0
0.8890860692102928,0.8890860692102928,0.8890860692102928,0.8890860692102928
0.8325862998921252,0.8058727528870193,0.8181115100714901,1127.0
0.8855111181942876,0.8890860692102928,0.8867672981020648,1127.0
