precision,recall,f1-score,support
0.9191489361702128,0.9557522123893806,0.9370932754880694,904.0
0.786096256684492,0.6591928251121076,0.7170731707317074,223.0
0.8970718722271517,0.8970718722271517,0.8970718722271517,0.8970718722271517
0.8526225964273524,0.8074725187507441,0.8270832231098884,1127.0
0.8928217422701987,0.8970718722271517,0.8935577977944859,1127.0
