precision,recall,f1-score,support
0.8260869565217391,0.9884393063583815,0.9,173.0
0.3333333333333333,0.02702702702702703,0.05,37.0
0.819047619047619,0.819047619047619,0.819047619047619,0.819047619047619
0.5797101449275363,0.5077331666927043,0.47500000000000003,210.0
0.7392684610075915,0.819047619047619,0.7502380952380953,210.0
