tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1_macro,f1_weighted,matthew
71,18,6,5,0.1,0.5,0.76,0.5697346132128741,0.8445623941276115,0.76,0.6261491317671093,0.76,0.5747696669029058,0.7936782423812899,0.18758423079693295
72,19,5,4,0.1,0.5,0.76,0.554488989271598,0.8665612648221344,0.76,0.6178266178266179,0.76,0.5535714285714286,0.8025,0.1602529664582001
66,21,11,2,0.1,0.5,0.68,0.4720496894409938,0.7570186335403727,0.68,0.4562334217506631,0.68,0.4579945799457995,0.7146883468834688,-0.06995111018916031
72,17,5,6,0.1,0.5,0.78,0.5979672501411631,0.8609034443817052,0.78,0.6772216547497446,0.78,0.6102055279943303,0.8108717221828491,0.26352926350824185
73,18,4,5,0.1,0.5,0.78,0.5827216261998871,0.882292490118577,0.78,0.6788766788766789,0.78,0.5907738095238095,0.8189583333333332,0.2432855915660758
73,16,4,7,0.1,0.5,0.8,0.6261998870694523,0.8772444946357989,0.8,0.7282941777323799,0.8,0.6456413890857547,0.8280652019844083,0.3394742962195507
69,16,8,7,0.1,0.5,0.76,0.6002258610954263,0.8073404856013551,0.76,0.6392156862745098,0.76,0.6101364522417153,0.7793372319688109,0.23624573676452634
72,13,5,10,0.1,0.5,0.82,0.6849237718802936,0.8600225861095425,0.82,0.7568627450980392,0.82,0.7076023391812865,0.8345029239766082,0.4358900213542669
73,16,4,7,0.1,0.5,0.8,0.6261998870694523,0.8772444946357989,0.8,0.7282941777323799,0.8,0.6456413890857547,0.8280652019844083,0.3394742962195507
76,15,1,8,0.1,0.5,0.84,0.6674195369847544,0.929486166007905,0.84,0.8620268620268621,0.84,0.7023809523809524,0.8683333333333334,0.4923834668897029
70,15,7,8,0.1,0.5,0.78,0.6284584980237153,0.8249011857707509,0.78,0.6784313725490196,0.78,0.6426250812215725,0.79772579597141,0.3027938316277732
66,13,11,10,0.1,0.5,0.76,0.6459627329192547,0.7684472049689441,0.76,0.6558167570825799,0.76,0.6503496503496502,0.7639160839160839,0.30161856506779544
77,20,0,3,0.1,0.5,0.8,0.5652173913043478,0.9739130434782609,0.8,0.8969072164948453,0.8,0.5579133510167993,0.8654288240495137,0.32177789389368455
66,17,11,6,0.1,0.5,0.72,0.5590062111801242,0.7557763975155279,0.72,0.5740609496810772,0.72,0.5625,0.7357499999999999,0.1322127987311697
71,18,6,5,0.1,0.5,0.76,0.5697346132128741,0.8445623941276115,0.76,0.6261491317671093,0.76,0.5747696669029058,0.7936782423812899,0.18758423079693295
74,11,3,12,0.1,0.5,0.86,0.7413890457368718,0.8951439864483342,0.86,0.8352941176470589,0.86,0.7725795971410007,0.8712800519818064,0.5689862110807606
72,23,5,0,0.1,0.5,0.72,0.4675324675324675,0.8883116883116883,0.72,0.37894736842105264,0.72,0.4186046511627907,0.7953488372093024,-0.12538389443735937
72,17,5,6,0.1,0.5,0.78,0.5979672501411631,0.8609034443817052,0.78,0.6772216547497446,0.78,0.6102055279943303,0.8108717221828491,0.26352926350824185
70,19,7,4,0.1,0.5,0.74,0.541501976284585,0.8282213438735178,0.74,0.575076608784474,0.74,0.5393338058114812,0.7764847625797308,0.11163919808562407
70,17,7,6,0.1,0.5,0.76,0.5849802371541502,0.8248221343873519,0.76,0.6330680813439434,0.76,0.5934959349593496,0.7860162601626015,0.21267963804987125
70,13,7,10,0.1,0.5,0.8,0.6719367588932806,0.8284584980237155,0.8,0.7158043940467753,0.8,0.6875,0.8112500000000001,0.38525164797742756
72,19,5,4,0.1,0.5,0.76,0.554488989271598,0.8665612648221344,0.76,0.6178266178266179,0.76,0.5535714285714286,0.8025,0.1602529664582001
72,21,5,2,0.1,0.5,0.74,0.5110107284020328,0.8756973461321287,0.74,0.5299539170506913,0.74,0.4901960784313725,0.7970980392156862,0.03632158835856048
70,21,7,2,0.1,0.5,0.72,0.4980237154150198,0.8350988142292489,0.72,0.49572649572649574,0.72,0.47916666666666663,0.7695833333333333,-0.005812283757551299
68,21,9,2,0.1,0.5,0.7,0.4850367024280068,0.7955392433653303,0.7,0.47293156281920323,0.7,0.4684620836286322,0.7420978029766124,-0.04025086733699371
76,21,1,2,0.1,0.5,0.78,0.5369847543760587,0.9600112930547714,0.78,0.7250859106529209,0.78,0.5137046861184792,0.8519717064544651,0.18248010432931897
71,18,6,5,0.1,0.5,0.76,0.5697346132128741,0.8445623941276115,0.76,0.6261491317671093,0.76,0.5747696669029058,0.7936782423812899,0.18758423079693295
70,17,7,6,0.1,0.5,0.76,0.5849802371541502,0.8248221343873519,0.76,0.6330680813439434,0.76,0.5934959349593496,0.7860162601626015,0.21267963804987125
75,20,2,3,0.1,0.5,0.78,0.5522303783173348,0.9318464144551102,0.78,0.6947368421052631,0.78,0.5431893687707641,0.839202657807309,0.2017045258340129
69,22,8,1,0.1,0.5,0.7,0.46979107848673063,0.8193675889328064,0.7,0.4346764346764347,0.7,0.4419642857142857,0.753125,-0.088844908865427
68,17,9,6,0.1,0.5,0.74,0.5719932241671372,0.7897797854319593,0.74,0.6000000000000001,0.74,0.5776478232618584,0.7609486679662119,0.16969764190127948
73,18,4,5,0.1,0.5,0.78,0.5827216261998871,0.882292490118577,0.78,0.6788766788766789,0.78,0.5907738095238095,0.8189583333333332,0.2432855915660758
69,22,8,1,0.1,0.5,0.7,0.46979107848673063,0.8193675889328064,0.7,0.4346764346764347,0.7,0.4419642857142857,0.753125,-0.088844908865427
74,15,3,8,0.1,0.5,0.82,0.6544325239977413,0.8935855448898927,0.82,0.7793667007150153,0.82,0.6810772501771793,0.8452586817859674,0.41541932893085964
73,16,4,7,0.1,0.5,0.8,0.6261998870694523,0.8772444946357989,0.8,0.7282941777323799,0.8,0.6456413890857547,0.8280652019844083,0.3394742962195507
71,20,6,3,0.1,0.5,0.74,0.5262563523433088,0.8508300395256917,0.74,0.5567765567765568,0.74,0.5163690476190476,0.7860416666666665,0.0772203413503244
76,21,1,2,0.1,0.5,0.78,0.5369847543760587,0.9600112930547714,0.78,0.7250859106529209,0.78,0.5137046861184792,0.8519717064544651,0.18248010432931897
76,15,1,8,0.1,0.5,0.84,0.6674195369847544,0.929486166007905,0.84,0.8620268620268621,0.84,0.7023809523809524,0.8683333333333334,0.4923834668897029
71,20,6,3,0.1,0.5,0.74,0.5262563523433088,0.8508300395256917,0.74,0.5567765567765568,0.74,0.5163690476190476,0.7860416666666665,0.0772203413503244
77,16,0,7,0.1,0.5,0.84,0.6521739130434783,0.951304347826087,0.84,0.913978494623656,0.84,0.6862745098039216,0.8751372549019608,0.5019829775708744
73,14,4,9,0.1,0.5,0.82,0.6696781479390175,0.875674760022586,0.82,0.7656940760389036,0.82,0.6951219512195121,0.8395121951219511,0.4246526992291449
69,20,8,3,0.1,0.5,0.72,0.5132693393562958,0.8118802936194242,0.72,0.5240040858018387,0.72,0.5038979447200567,0.7592912827781714,0.035694165374315176
73,18,4,5,0.1,0.5,0.78,0.5827216261998871,0.882292490118577,0.78,0.6788766788766789,0.78,0.5907738095238095,0.8189583333333332,0.2432855915660758
77,18,0,5,0.1,0.5,0.82,0.6086956521739131,0.9608695652173913,0.82,0.9052631578947368,0.82,0.6262458471760797,0.8684385382059802,0.4197634726815944
68,17,9,6,0.1,0.5,0.74,0.5719932241671372,0.7897797854319593,0.74,0.6000000000000001,0.74,0.5776478232618584,0.7609486679662119,0.16969764190127948
68,15,9,8,0.1,0.5,0.76,0.6154714850367025,0.7921174477696217,0.76,0.6449326718639263,0.76,0.625,0.7735,0.25873222335429863
69,14,8,9,0.1,0.5,0.78,0.6437041219649915,0.8102879728966685,0.78,0.6803685329553508,0.78,0.65625,0.7923749999999999,0.3219919356658631
71,18,6,5,0.1,0.5,0.76,0.5697346132128741,0.8445623941276115,0.76,0.6261491317671093,0.76,0.5747696669029058,0.7936782423812899,0.18758423079693295
74,17,3,6,0.1,0.5,0.8,0.6109542631281761,0.8980237154150197,0.8,0.73992673992674,0.8,0.6279761904761906,0.8354166666666667,0.3263182166739515
73,16,4,7,0.1,0.5,0.8,0.6261998870694523,0.8772444946357989,0.8,0.7282941777323799,0.8,0.6456413890857547,0.8280652019844083,0.3394742962195507
76,21,1,2,0.1,0.5,0.78,0.5369847543760587,0.9600112930547714,0.78,0.7250859106529209,0.78,0.5137046861184792,0.8519717064544651,0.18248010432931897
77,22,0,1,0.1,0.5,0.78,0.5217391304347826,0.9904347826086957,0.78,0.8888888888888888,0.78,0.47916666666666674,0.8670833333333334,0.18389242812245682
75,20,2,3,0.1,0.5,0.78,0.5522303783173348,0.9318464144551102,0.78,0.6947368421052631,0.78,0.5431893687707641,0.839202657807309,0.2017045258340129
70,17,7,6,0.1,0.5,0.76,0.5849802371541502,0.8248221343873519,0.76,0.6330680813439434,0.76,0.5934959349593496,0.7860162601626015,0.21267963804987125
75,18,2,5,0.1,0.5,0.8,0.5957086391869001,0.9210615471485036,0.8,0.76036866359447,0.8,0.6078431372549019,0.8439215686274508,0.3157184218859488
71,14,6,9,0.1,0.5,0.8,0.6566911349520045,0.8424618859401468,0.8,0.7176470588235294,0.8,0.6751137102014295,0.8161143599740092,0.36934192649102005
71,16,6,7,0.1,0.5,0.78,0.6132128740824393,0.8417730095990966,0.78,0.6772767462422635,0.78,0.6273712737127372,0.8038482384823848,0.2833373251096291
68,21,9,2,0.1,0.5,0.7,0.4850367024280068,0.7955392433653303,0.7,0.47293156281920323,0.7,0.4684620836286322,0.7420978029766124,-0.04025086733699371
68,19,9,4,0.1,0.5,0.72,0.528514963297572,0.7909203839638621,0.72,0.5446507515473034,0.72,0.5257452574525745,0.7503523035230352,0.07136426393035547
66,15,11,8,0.1,0.5,0.74,0.6024844720496894,0.7603726708074534,0.74,0.6179337231968811,0.74,0.6081977094635322,0.7490898131404461,0.21987610473797803
70,15,7,8,0.1,0.5,0.78,0.6284584980237153,0.8249011857707509,0.78,0.6784313725490196,0.78,0.6426250812215725,0.79772579597141,0.3027938316277732
76,19,1,4,0.1,0.5,0.8,0.5804630152456239,0.9463579898362506,0.8,0.8,0.8,0.584717607973422,0.8538205980066444,0.31073399925780365
69,20,8,3,0.1,0.5,0.72,0.5132693393562958,0.8118802936194242,0.72,0.5240040858018387,0.72,0.5038979447200567,0.7592912827781714,0.035694165374315176
76,17,1,6,0.1,0.5,0.82,0.6239412761151891,0.9361829474872952,0.82,0.837173579109063,0.82,0.6470588235294118,0.8595294117647059,0.4088506997284116
73,18,4,5,0.1,0.5,0.78,0.5827216261998871,0.882292490118577,0.78,0.6788766788766789,0.78,0.5907738095238095,0.8189583333333332,0.2432855915660758
72,19,5,4,0.1,0.5,0.76,0.554488989271598,0.8665612648221344,0.76,0.6178266178266179,0.76,0.5535714285714286,0.8025,0.1602529664582001
71,18,6,5,0.1,0.5,0.76,0.5697346132128741,0.8445623941276115,0.76,0.6261491317671093,0.76,0.5747696669029058,0.7936782423812899,0.18758423079693295
67,18,10,5,0.1,0.5,0.72,0.5437605872388481,0.7722190852625634,0.72,0.5607843137254902,0.72,0.5451591942820012,0.7425601039636126,0.10314954703803263
74,17,3,6,0.1,0.5,0.8,0.6109542631281761,0.8980237154150197,0.8,0.73992673992674,0.8,0.6279761904761906,0.8354166666666667,0.3263182166739515
76,19,1,4,0.1,0.5,0.8,0.5804630152456239,0.9463579898362506,0.8,0.8,0.8,0.584717607973422,0.8538205980066444,0.31073399925780365
73,16,4,7,0.1,0.5,0.8,0.6261998870694523,0.8772444946357989,0.8,0.7282941777323799,0.8,0.6456413890857547,0.8280652019844083,0.3394742962195507
68,17,9,6,0.1,0.5,0.74,0.5719932241671372,0.7897797854319593,0.74,0.6000000000000001,0.74,0.5776478232618584,0.7609486679662119,0.16969764190127948
68,19,9,4,0.1,0.5,0.72,0.528514963297572,0.7909203839638621,0.72,0.5446507515473034,0.72,0.5257452574525745,0.7503523035230352,0.07136426393035547
76,21,1,2,0.1,0.5,0.78,0.5369847543760587,0.9600112930547714,0.78,0.7250859106529209,0.78,0.5137046861184792,0.8519717064544651,0.18248010432931897
72,19,5,4,0.1,0.5,0.76,0.554488989271598,0.8665612648221344,0.76,0.6178266178266179,0.76,0.5535714285714286,0.8025,0.1602529664582001
76,15,1,8,0.1,0.5,0.84,0.6674195369847544,0.929486166007905,0.84,0.8620268620268621,0.84,0.7023809523809524,0.8683333333333334,0.4923834668897029
69,16,8,7,0.1,0.5,0.76,0.6002258610954263,0.8073404856013551,0.76,0.6392156862745098,0.76,0.6101364522417153,0.7793372319688109,0.23624573676452634
73,14,4,9,0.1,0.5,0.82,0.6696781479390175,0.875674760022586,0.82,0.7656940760389036,0.82,0.6951219512195121,0.8395121951219511,0.4246526992291449
73,18,4,5,0.1,0.5,0.78,0.5827216261998871,0.882292490118577,0.78,0.6788766788766789,0.78,0.5907738095238095,0.8189583333333332,0.2432855915660758
71,18,6,5,0.1,0.5,0.76,0.5697346132128741,0.8445623941276115,0.76,0.6261491317671093,0.76,0.5747696669029058,0.7936782423812899,0.18758423079693295
74,15,3,8,0.1,0.5,0.82,0.6544325239977413,0.8935855448898927,0.82,0.7793667007150153,0.82,0.6810772501771793,0.8452586817859674,0.41541932893085964
73,18,4,5,0.1,0.5,0.78,0.5827216261998871,0.882292490118577,0.78,0.6788766788766789,0.78,0.5907738095238095,0.8189583333333332,0.2432855915660758
72,15,5,8,0.1,0.5,0.8,0.6414455110107284,0.8587238848108413,0.8,0.7214854111405835,0.8,0.6612466124661247,0.821680216802168,0.353995012169387
72,23,5,0,0.1,0.5,0.72,0.4675324675324675,0.8883116883116883,0.72,0.37894736842105264,0.72,0.4186046511627907,0.7953488372093024,-0.12538389443735937
73,18,4,5,0.1,0.5,0.78,0.5827216261998871,0.882292490118577,0.78,0.6788766788766789,0.78,0.5907738095238095,0.8189583333333332,0.2432855915660758
75,20,2,3,0.1,0.5,0.78,0.5522303783173348,0.9318464144551102,0.78,0.6947368421052631,0.78,0.5431893687707641,0.839202657807309,0.2017045258340129
68,21,9,2,0.1,0.5,0.7,0.4850367024280068,0.7955392433653303,0.7,0.47293156281920323,0.7,0.4684620836286322,0.7420978029766124,-0.04025086733699371
70,17,7,6,0.1,0.5,0.76,0.5849802371541502,0.8248221343873519,0.76,0.6330680813439434,0.76,0.5934959349593496,0.7860162601626015,0.21267963804987125
75,16,2,7,0.1,0.5,0.82,0.6391869000564653,0.9137549407114625,0.82,0.800976800976801,0.82,0.6651785714285714,0.851875,0.4093508417818272
69,20,8,3,0.1,0.5,0.72,0.5132693393562958,0.8118802936194242,0.72,0.5240040858018387,0.72,0.5038979447200567,0.7592912827781714,0.035694165374315176
73,14,4,9,0.1,0.5,0.82,0.6696781479390175,0.875674760022586,0.82,0.7656940760389036,0.82,0.6951219512195121,0.8395121951219511,0.4246526992291449
74,21,3,2,0.1,0.5,0.76,0.5239977413890458,0.9173348390739696,0.76,0.5894736842105264,0.76,0.5016611295681063,0.8245847176079734,0.09267505241022214
70,17,7,6,0.1,0.5,0.76,0.5849802371541502,0.8248221343873519,0.76,0.6330680813439434,0.76,0.5934959349593496,0.7860162601626015,0.21267963804987125
69,16,8,7,0.1,0.5,0.76,0.6002258610954263,0.8073404856013551,0.76,0.6392156862745098,0.76,0.6101364522417153,0.7793372319688109,0.23624573676452634
70,23,7,0,0.1,0.5,0.7,0.45454545454545453,0.8454545454545455,0.7,0.3763440860215054,0.7,0.4117647058823529,0.7658823529411763,-0.14994296732636506
75,18,2,5,0.1,0.5,0.8,0.5957086391869001,0.9210615471485036,0.8,0.76036866359447,0.8,0.6078431372549019,0.8439215686274508,0.3157184218859488
73,18,4,5,0.1,0.5,0.78,0.5827216261998871,0.882292490118577,0.78,0.6788766788766789,0.78,0.5907738095238095,0.8189583333333332,0.2432855915660758
76,17,1,6,0.1,0.5,0.82,0.6239412761151891,0.9361829474872952,0.82,0.837173579109063,0.82,0.6470588235294118,0.8595294117647059,0.4088506997284116
76,21,1,2,0.1,0.5,0.78,0.5369847543760587,0.9600112930547714,0.78,0.7250859106529209,0.78,0.5137046861184792,0.8519717064544651,0.18248010432931897
67,14,10,9,0.1,0.5,0.76,0.6307171089779785,0.7791530208921513,0.76,0.6504223521767382,0.76,0.6383363471971067,0.7683905967450272,0.28044803441786176
73,20,4,3,0.1,0.5,0.76,0.5392433653303218,0.8908187464709204,0.76,0.6067588325652842,0.76,0.5294117647058824,0.8127058823529412,0.12945386620102325
76,23,1,0,0.1,0.5,0.76,0.4935064935064935,0.9771428571428571,0.76,0.3838383838383838,0.76,0.43181818181818177,0.8549999999999999,-0.05492890710151308
67,18,10,5,0.1,0.5,0.72,0.5437605872388481,0.7722190852625634,0.72,0.5607843137254902,0.72,0.5451591942820012,0.7425601039636126,0.10314954703803263
72,17,5,6,0.1,0.5,0.78,0.5979672501411631,0.8609034443817052,0.78,0.6772216547497446,0.78,0.6102055279943303,0.8108717221828491,0.26352926350824185
73,20,4,3,0.1,0.5,0.76,0.5392433653303218,0.8908187464709204,0.76,0.6067588325652842,0.76,0.5294117647058824,0.8127058823529412,0.12945386620102325
71,16,6,7,0.1,0.5,0.78,0.6132128740824393,0.8417730095990966,0.78,0.6772767462422635,0.78,0.6273712737127372,0.8038482384823848,0.2833373251096291
68,17,9,6,0.1,0.5,0.74,0.5719932241671372,0.7897797854319593,0.74,0.6000000000000001,0.74,0.5776478232618584,0.7609486679662119,0.16969764190127948
75,20,2,3,0.1,0.5,0.78,0.5522303783173348,0.9318464144551102,0.78,0.6947368421052631,0.78,0.5431893687707641,0.839202657807309,0.2017045258340129
70,19,7,4,0.1,0.5,0.74,0.541501976284585,0.8282213438735178,0.74,0.575076608784474,0.74,0.5393338058114812,0.7764847625797308,0.11163919808562407
76,17,1,6,0.1,0.5,0.82,0.6239412761151891,0.9361829474872952,0.82,0.837173579109063,0.82,0.6470588235294118,0.8595294117647059,0.4088506997284116
74,21,3,2,0.1,0.5,0.76,0.5239977413890458,0.9173348390739696,0.76,0.5894736842105264,0.76,0.5016611295681063,0.8245847176079734,0.09267505241022214
73,18,1,8,0.1,0.75,0.81,0.6470893970893972,0.9253950103950105,0.81,0.8455433455433455,0.81,0.670995670995671,0.8463549783549783,0.4508913943034349
73,22,1,4,0.1,0.75,0.77,0.5701663201663202,0.94485446985447,0.77,0.7842105263157895,0.77,0.5609849207864095,0.8336132849780492,0.28243234081182733
71,22,3,4,0.1,0.75,0.75,0.5566528066528067,0.9030665280665281,0.75,0.6674347158218126,0.75,0.5463618218109236,0.8077481400834694,0.19478856827258395
69,16,5,10,0.1,0.75,0.79,0.6585239085239085,0.8502598752598753,0.79,0.7392156862745098,0.79,0.6778647031753336,0.8109065807639209,0.3894683841775319
70,15,4,11,0.1,0.75,0.81,0.6845114345114345,0.8675155925155924,0.81,0.7784313725490195,0.81,0.7085442552538732,0.8289154778340236,0.45331566027220926
73,20,1,6,0.1,0.75,0.79,0.6086278586278586,0.9335862785862785,0.79,0.8210445468509984,0.79,0.6189439303211758,0.8385084376701143,0.3734936767795417
73,16,1,10,0.1,0.75,0.83,0.6855509355509356,0.9202806652806653,0.83,0.8646578140960164,0.83,0.7181230310064666,0.856637373569889,0.5202407079861204
73,20,1,6,0.1,0.75,0.79,0.6086278586278586,0.9335862785862785,0.79,0.8210445468509984,0.79,0.6189439303211758,0.8385084376701143,0.3734936767795417
73,18,1,8,0.1,0.75,0.81,0.6470893970893972,0.9253950103950105,0.81,0.8455433455433455,0.81,0.670995670995671,0.8463549783549783,0.4508913943034349
69,18,5,8,0.1,0.75,0.77,0.6200623700623701,0.8512162162162162,0.77,0.7042440318302388,0.77,0.6336996336996337,0.799047619047619,0.31319018204683624
74,19,0,7,0.1,0.75,0.81,0.6346153846153846,0.9488461538461539,0.81,0.8978494623655914,0.81,0.6552349845763019,0.8538885864634368,0.4628462310330206
71,16,3,10,0.1,0.75,0.81,0.672037422037422,0.8847297297297296,0.81,0.792661361626879,0.81,0.6974040452301322,0.8339958592132506,0.44877034743507704
68,15,6,11,0.1,0.75,0.79,0.670997920997921,0.8346257796257797,0.79,0.7331679659815733,0.79,0.6889349725966524,0.8059576359057917,0.39935566817644147
72,17,2,9,0.1,0.75,0.81,0.6595634095634095,0.904022869022869,0.81,0.813585291113381,0.81,0.6849610346542863,0.8397711822251699,0.44737786373036126
74,19,0,7,0.1,0.75,0.81,0.6346153846153846,0.9488461538461539,0.81,0.8978494623655914,0.81,0.6552349845763019,0.8538885864634368,0.4628462310330206
73,18,1,8,0.1,0.75,0.81,0.6470893970893972,0.9253950103950105,0.81,0.8455433455433455,0.81,0.670995670995671,0.8463549783549783,0.4508913943034349
71,22,3,4,0.1,0.75,0.75,0.5566528066528067,0.9030665280665281,0.75,0.6674347158218126,0.75,0.5463618218109236,0.8077481400834694,0.19478856827258395
68,17,6,9,0.1,0.75,0.77,0.6325363825363826,0.8330041580041581,0.77,0.7,0.77,0.647185151096794,0.7928976836938179,0.32562110808285455
71,20,3,6,0.1,0.75,0.77,0.5951143451143451,0.8938773388773389,0.77,0.7234432234432234,0.77,0.6017316017316018,0.8140086580086581,0.29156581327748615
71,16,3,10,0.1,0.75,0.81,0.672037422037422,0.8847297297297296,0.81,0.792661361626879,0.81,0.6974040452301322,0.8339958592132506,0.44877034743507704
71,14,3,12,0.1,0.75,0.83,0.7104989604989604,0.8847713097713097,0.83,0.8176470588235294,0.83,0.7392238073324131,0.8469243749041265,0.5171629363668866
71,16,3,10,0.1,0.75,0.81,0.672037422037422,0.8847297297297296,0.81,0.792661361626879,0.81,0.6974040452301322,0.8339958592132506,0.44877034743507704
73,18,1,8,0.1,0.75,0.81,0.6470893970893972,0.9253950103950105,0.81,0.8455433455433455,0.81,0.670995670995671,0.8463549783549783,0.4508913943034349
74,13,0,13,0.1,0.75,0.87,0.75,0.935,0.87,0.9252873563218391,0.87,0.7929606625258798,0.8864182194616977,0.6521405955174383
70,15,4,11,0.1,0.75,0.81,0.6845114345114345,0.8675155925155924,0.81,0.7784313725490195,0.81,0.7085442552538732,0.8289154778340236,0.45331566027220926
66,21,8,5,0.1,0.75,0.71,0.5420997920997921,0.8009459459459459,0.71,0.5716180371352785,0.71,0.538143016403886,0.7466252587991719,0.10981993396447505
74,17,0,9,0.1,0.75,0.83,0.6730769230769231,0.9411538461538461,0.83,0.9065934065934066,0.83,0.7056277056277056,0.8625281385281386,0.5305541848164093
70,17,4,9,0.1,0.75,0.79,0.646049896049896,0.8679729729729729,0.79,0.7484526967285587,0.79,0.6655518394648829,0.8165217391304348,0.38098026474095664
71,24,3,2,0.1,0.75,0.73,0.5181912681912682,0.9153326403326403,0.73,0.5736842105263158,0.73,0.4846344722275243,0.8046764649742316,0.073223199469733
67,14,7,12,0.1,0.75,0.79,0.6834719334719335,0.8210706860706861,0.79,0.7293697205977907,0.79,0.6989247311827957,0.8015913978494623,0.4102823716319961
70,17,4,9,0.1,0.75,0.79,0.646049896049896,0.8679729729729729,0.79,0.7484526967285587,0.79,0.6655518394648829,0.8165217391304348,0.38098026474095664
73,16,1,10,0.1,0.75,0.83,0.6855509355509356,0.9202806652806653,0.83,0.8646578140960164,0.83,0.7181230310064666,0.856637373569889,0.5202407079861204
73,20,1,6,0.1,0.75,0.79,0.6086278586278586,0.9335862785862785,0.79,0.8210445468509984,0.79,0.6189439303211758,0.8385084376701143,0.3734936767795417
71,22,3,4,0.1,0.75,0.75,0.5566528066528067,0.9030665280665281,0.75,0.6674347158218126,0.75,0.5463618218109236,0.8077481400834694,0.19478856827258395
74,21,0,5,0.1,0.75,0.79,0.5961538461538461,0.9596153846153846,0.79,0.8894736842105263,0.79,0.5991601450658524,0.8480816949799581,0.3870369114828745
72,15,2,11,0.1,0.75,0.83,0.6980249480249481,0.9014864864864865,0.83,0.8368700265251989,0.83,0.7292562509953815,0.8514699792960663,0.5165604301291975
72,17,2,9,0.1,0.75,0.81,0.6595634095634095,0.904022869022869,0.81,0.813585291113381,0.81,0.6849610346542863,0.8397711822251699,0.44737786373036126
74,17,0,9,0.1,0.75,0.83,0.6730769230769231,0.9411538461538461,0.83,0.9065934065934066,0.83,0.7056277056277056,0.8625281385281386,0.5305541848164093
69,20,5,6,0.1,0.75,0.75,0.5816008316008316,0.8552494802494802,0.75,0.6603677221654749,0.75,0.585475045597745,0.7891726081910132,0.2287893309630838
74,19,0,7,0.1,0.75,0.81,0.6346153846153846,0.9488461538461539,0.81,0.8978494623655914,0.81,0.6552349845763019,0.8538885864634368,0.4628462310330206
71,22,3,4,0.1,0.75,0.75,0.5566528066528067,0.9030665280665281,0.75,0.6674347158218126,0.75,0.5463618218109236,0.8077481400834694,0.19478856827258395
74,23,0,3,0.1,0.75,0.77,0.5576923076923077,0.9734615384615384,0.77,0.8814432989690721,0.77,0.5361968138737648,0.8457390602944141,0.2966907087948163
71,14,3,12,0.1,0.75,0.83,0.7104989604989604,0.8847713097713097,0.83,0.8176470588235294,0.83,0.7392238073324131,0.8469243749041265,0.5171629363668866
74,17,0,9,0.1,0.75,0.83,0.6730769230769231,0.9411538461538461,0.83,0.9065934065934066,0.83,0.7056277056277056,0.8625281385281386,0.5305541848164093
70,17,4,9,0.1,0.75,0.79,0.646049896049896,0.8679729729729729,0.79,0.7484526967285587,0.79,0.6655518394648829,0.8165217391304348,0.38098026474095664
70,23,4,3,0.1,0.75,0.73,0.5306652806652806,0.8878066528066527,0.73,0.5906298003072197,0.73,0.5100707675557975,0.792367991290147,0.10543601401910507
73,20,1,6,0.1,0.75,0.79,0.6086278586278586,0.9335862785862785,0.79,0.8210445468509984,0.79,0.6189439303211758,0.8385084376701143,0.3734936767795417
71,16,3,10,0.1,0.75,0.81,0.672037422037422,0.8847297297297296,0.81,0.792661361626879,0.81,0.6974040452301322,0.8339958592132506,0.44877034743507704
64,17,10,9,0.1,0.75,0.73,0.6055093555093556,0.7663097713097714,0.73,0.6319038336582196,0.73,0.6129032258064516,0.7449032258064515,0.23594142051358416
73,16,1,10,0.1,0.75,0.83,0.6855509355509356,0.9202806652806653,0.83,0.8646578140960164,0.83,0.7181230310064666,0.856637373569889,0.5202407079861204
69,22,5,4,0.1,0.75,0.73,0.5431392931392931,0.8623596673596674,0.73,0.6013431013431013,0.73,0.5324675324675324,0.7816623376623377,0.13224023225153744
68,21,6,5,0.1,0.75,0.73,0.5556133056133057,0.838991683991684,0.73,0.6092951991828396,0.73,0.5523130492455646,0.7723064168462941,0.15592648670732462
72,21,2,5,0.1,0.75,0.77,0.5826403326403327,0.9183264033264034,0.77,0.7442396313364055,0.77,0.5826528760660498,0.8231282888767919,0.28414112252606283
70,19,4,7,0.1,0.75,0.77,0.6075883575883576,0.8715072765072766,0.77,0.7114402451481103,0.77,0.6186370419499254,0.8060387995357321,0.30165217521884297
73,20,1,6,0.1,0.75,0.79,0.6086278586278586,0.9335862785862785,0.79,0.8210445468509984,0.79,0.6189439303211758,0.8385084376701143,0.3734936767795417
72,15,2,11,0.1,0.75,0.83,0.6980249480249481,0.9014864864864865,0.83,0.8368700265251989,0.83,0.7292562509953815,0.8514699792960663,0.5165604301291975
72,15,2,11,0.1,0.75,0.83,0.6980249480249481,0.9014864864864865,0.83,0.8368700265251989,0.83,0.7292562509953815,0.8514699792960663,0.5165604301291975
69,18,5,8,0.1,0.75,0.77,0.6200623700623701,0.8512162162162162,0.77,0.7042440318302388,0.77,0.6336996336996337,0.799047619047619,0.31319018204683624
70,17,4,9,0.1,0.75,0.79,0.646049896049896,0.8679729729729729,0.79,0.7484526967285587,0.79,0.6655518394648829,0.8165217391304348,0.38098026474095664
69,14,5,12,0.1,0.75,0.81,0.6969854469854471,0.8523804573804574,0.81,0.7686038270729979,0.81,0.7185602133017331,0.8244378610576212,0.46004801896313474
