tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_macro,f1_weighted,matthew
5,1,0,4,0.4,0.5,0.9,0.9,0.9,0.9166666666666667,0.898989898989899,0.901010101010101,0.816496580927726
4,2,3,1,0.4,0.5,0.5,0.45238095238095233,0.5,0.4583333333333333,0.4505494505494505,0.48351648351648346,-0.0890870806374748
5,1,2,2,0.4,0.5,0.7,0.6904761904761905,0.7,0.6666666666666667,0.6703296703296704,0.6901098901098901,0.3563483225498992
5,1,4,0,0.4,0.5,0.5,0.2777777777777778,0.5,0.4166666666666667,0.33333333333333337,0.4,-0.2721655269759087
5,1,2,2,0.4,0.5,0.7,0.6904761904761905,0.7,0.6666666666666667,0.6703296703296704,0.6901098901098901,0.3563483225498992
4,2,3,1,0.4,0.5,0.5,0.45238095238095233,0.5,0.4583333333333333,0.4505494505494505,0.48351648351648346,-0.0890870806374748
5,1,0,4,0.4,0.5,0.9,0.9,0.9,0.9166666666666667,0.898989898989899,0.901010101010101,0.816496580927726
6,0,2,2,0.4,0.75,0.8,0.875,0.8,0.75,0.7619047619047619,0.7809523809523808,0.6123724356957946
5,1,1,3,0.4,0.75,0.8,0.7916666666666667,0.8,0.7916666666666667,0.7916666666666667,0.8,0.5833333333333334
6,0,2,2,0.4,0.75,0.8,0.875,0.8,0.75,0.7619047619047619,0.7809523809523808,0.6123724356957946
5,1,3,1,0.4,0.75,0.6,0.5625,0.6,0.5416666666666667,0.5238095238095238,0.5619047619047619,0.10206207261596577
5,1,1,3,0.4,0.75,0.8,0.7916666666666667,0.8,0.7916666666666667,0.7916666666666667,0.8,0.5833333333333334
5,1,1,3,0.4,0.75,0.8,0.7916666666666667,0.8,0.7916666666666667,0.7916666666666667,0.8,0.5833333333333334
6,0,2,2,0.4,0.75,0.8,0.875,0.8,0.75,0.7619047619047619,0.7809523809523808,0.6123724356957946
5,1,3,1,0.4,0.75,0.6,0.5625,0.6,0.5416666666666667,0.5238095238095238,0.5619047619047619,0.10206207261596577
4,2,2,2,0.4,0.75,0.6,0.5833333333333333,0.6,0.5833333333333333,0.5833333333333333,0.6,0.16666666666666666
4,2,2,2,0.4,0.75,0.6,0.5833333333333333,0.6,0.5833333333333333,0.5833333333333333,0.6,0.16666666666666666
