precision,recall,f1-score,support
0.9512195121951219,1.0,0.975,156.0
1.0,0.1111111111111111,0.19999999999999998,9.0
0.9515151515151515,0.9515151515151515,0.9515151515151515,0.9515151515151515
0.975609756097561,0.5555555555555556,0.5875,165.0
0.9538802660753879,0.9515151515151515,0.9327272727272727,165.0
