precision,recall,f1-score,support
0.9527027027027027,0.9038461538461539,0.9276315789473685,156.0
0.11764705882352941,0.2222222222222222,0.15384615384615383,9.0
0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
0.535174880763116,0.563034188034188,0.5407388663967612,165.0
0.907154213036566,0.8666666666666667,0.885425101214575,165.0
