precision,recall,f1-score,support
0.9166666666666666,0.953757225433526,0.934844192634561,173.0
0.7333333333333333,0.5945945945945946,0.6567164179104478,37.0
0.8904761904761904,0.8904761904761904,0.8904761904761904,0.8904761904761904
0.825,0.7741759100140604,0.7957803052725043,210.0
0.8843650793650792,0.8904761904761904,0.8858407275641219,210.0
