precision,recall,f1-score,support,matthew
0.8710900473933649,0.9673684210526315,0.9167082294264339,950.0,0.5370130914013784
0.7933333333333333,0.4666666666666667,0.5876543209876544,255.0,0.5370130914013784
0.8614107883817428,0.8614107883817428,0.8614107883817428,0.8614107883817428,0.5370130914013784
0.8322116903633492,0.7170175438596491,0.7521812752070441,1205.0,0.5370130914013784
0.8546353070736074,0.8614107883817428,0.8470744147775636,1205.0,0.5370130914013784
