mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__random_state,param_model__kernel,param_model__degree,param_model__class_weight,param_model__C,params,split0_test_recall,split1_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_matthew,split1_test_matthew,mean_test_matthew,std_test_matthew,rank_test_matthew
5.964940547943115,0.027245521545410156,0.6510430574417114,0.00799095630645752,1,rbf,3,balanced,0.55,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.55}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5696969696969697,0.5285285285285286,0.5491127491127492,0.020584220584220547,26,0.40869565217391307,0.3776824034334764,0.39318902780369475,0.015506624370218325,51,0.48461170415668986,0.4186205590346764,0.45161613159568315,0.03299557256100674,25
0.01542508602142334,0.00043904781341552734,0.0,0.0,1,lineal,4,balanced,0.55,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.55}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
5.301496386528015,0.02468240261077881,0.32207655906677246,0.0006766319274902344,1,poly,4,balanced,0.55,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.55}",0.49,0.53,0.51,0.020000000000000018,41,0.4434389140271493,0.4608695652173913,0.4521542396222703,0.008715325595121004,49,0.4049586776859504,0.4076923076923077,0.40632549268912904,0.0013668150031786452,10,0.2926578660253724,0.31096847008605855,0.30181316805571545,0.009155302030343065,49
5.19128942489624,0.021767377853393555,0.8435465097427368,0.01695549488067627,1,rbf,4,balanced,0.55,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.55}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5696969696969697,0.5285285285285286,0.5491127491127492,0.020584220584220547,26,0.40869565217391307,0.3776824034334764,0.39318902780369475,0.015506624370218325,51,0.48461170415668986,0.4186205590346764,0.45161613159568315,0.03299557256100674,25
0.015551567077636719,0.00018167495727539062,0.0,0.0,1,lineal,5,balanced,0.55,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.55}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
5.530677556991577,0.011046648025512695,0.29747092723846436,0.0076400041580200195,1,poly,5,balanced,0.55,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.55}",0.49,0.52,0.505,0.015000000000000013,49,0.4454545454545455,0.4444444444444445,0.444949494949495,0.0005050505050505083,57,0.4083333333333333,0.3880597014925373,0.3981965174129353,0.010136815920398001,42,0.29579016488508614,0.2878453765559883,0.2918177707205372,0.00397239416454892,58
5.3981263637542725,0.0047435760498046875,0.7265390157699585,0.0037671327590942383,1,rbf,5,balanced,0.55,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.55}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5696969696969697,0.5285285285285286,0.5491127491127492,0.020584220584220547,26,0.40869565217391307,0.3776824034334764,0.39318902780369475,0.015506624370218325,51,0.48461170415668986,0.4186205590346764,0.45161613159568315,0.03299557256100674,25
0.02820909023284912,0.00022709369659423828,0.0,0.0,1,lineal,3,balanced,0.6000000000000001,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.6000000000000001}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
5.575895071029663,0.007019996643066406,0.1420915126800537,0.0011315345764160156,1,poly,3,balanced,0.6000000000000001,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.6000000000000001}",0.66,0.7,0.6799999999999999,0.019999999999999962,38,0.5,0.48951048951048953,0.4947552447552448,0.005244755244755234,38,0.4024390243902439,0.3763440860215054,0.38939155520587465,0.013047469184369276,58,0.3570059279189372,0.34309260580761425,0.35004926686327575,0.006956661055661478,38
5.402680516242981,0.0730816125869751,0.7129169702529907,0.02012312412261963,1,rbf,3,balanced,0.6000000000000001,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.6000000000000001}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5714285714285714,0.5285285285285286,0.54997854997855,0.021450021450021395,22,0.4104803493449782,0.3776824034334764,0.3940813763892273,0.01639897295575088,48,0.48675611996057416,0.4186205590346764,0.45268833949762527,0.03406778046294889,22
0.02447819709777832,0.0006899833679199219,0.0,0.0,1,lineal,4,balanced,0.6000000000000001,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.6000000000000001}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
5.521654486656189,0.02701747417449951,0.1669003963470459,0.0030803680419921875,1,poly,4,balanced,0.6000000000000001,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.6000000000000001}",0.49,0.53,0.51,0.020000000000000018,41,0.4474885844748858,0.46288209606986896,0.4551853402723774,0.007696755797491572,46,0.4117647058823529,0.4108527131782946,0.4113087095303237,0.0004559963520291699,6,0.2989493744464547,0.3139983467179809,0.3064738605822178,0.007524486135763092,46
5.351891040802002,0.025362014770507812,0.7478255033493042,0.014102578163146973,1,rbf,4,balanced,0.6000000000000001,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.6000000000000001}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5714285714285714,0.5285285285285286,0.54997854997855,0.021450021450021395,22,0.4104803493449782,0.3776824034334764,0.3940813763892273,0.01639897295575088,48,0.48675611996057416,0.4186205590346764,0.45268833949762527,0.03406778046294889,22
0.02495598793029785,0.0007839202880859375,0.0,0.0,1,lineal,5,balanced,0.6000000000000001,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.6000000000000001}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
4.823350429534912,0.019367456436157227,0.33622658252716064,0.005098462104797363,1,poly,5,balanced,0.6000000000000001,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.6000000000000001}",0.49,0.52,0.505,0.015000000000000013,49,0.4474885844748858,0.4463519313304721,0.446920257902679,0.0005683265722068731,55,0.4117647058823529,0.39097744360902253,0.40137107474568773,0.010393631136665193,29,0.2989493744464547,0.2907567943997292,0.29485308442309194,0.004096290023362759,56
4.7444329261779785,0.04746603965759277,0.8125945329666138,0.01288759708404541,1,rbf,5,balanced,0.6000000000000001,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.6000000000000001}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5714285714285714,0.5285285285285286,0.54997854997855,0.021450021450021395,22,0.4104803493449782,0.3776824034334764,0.3940813763892273,0.01639897295575088,48,0.48675611996057416,0.4186205590346764,0.45268833949762527,0.03406778046294889,22
0.02259659767150879,0.0007665157318115234,0.0,0.0,1,lineal,3,balanced,0.6500000000000001,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.6500000000000001}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
4.974398374557495,0.04183459281921387,0.26587891578674316,0.006524085998535156,1,poly,3,balanced,0.6500000000000001,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.6500000000000001}",0.69,0.74,0.715,0.025000000000000022,37,0.5092250922509225,0.5034013605442176,0.50631322639757,0.0029118658533524577,37,0.40350877192982454,0.38144329896907214,0.3924760354494483,0.011032736480376198,54,0.3702284189538285,0.3649090857027958,0.36756875232831215,0.002659666625516366,37
4.843378186225891,0.005141854286193848,0.7517889738082886,0.0026329755783081055,1,rbf,3,balanced,0.6500000000000001,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.6500000000000001}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5714285714285714,0.5317220543806647,0.551575312904618,0.019853258523953365,19,0.4104803493449782,0.38095238095238093,0.3957163651486796,0.014763984196298624,44,0.48675611996057416,0.42282261962208373,0.45478936979132895,0.03196675016924522,19
0.023542046546936035,0.0005058050155639648,0.0,0.0,1,lineal,4,balanced,0.6500000000000001,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.6500000000000001}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
5.088735580444336,0.06177949905395508,0.1988983154296875,0.006850481033325195,1,poly,4,balanced,0.6500000000000001,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.6500000000000001}",0.49,0.53,0.51,0.020000000000000018,41,0.44954128440366975,0.46288209606986896,0.45621169023676933,0.0066704058330996074,45,0.4152542372881356,0.4108527131782946,0.4130534752332151,0.0022007620549205076,5,0.3021360922966207,0.3139983467179809,0.30806721950730076,0.005931127210680093,45
4.91510796546936,0.017657995223999023,0.7345064878463745,0.0018197298049926758,1,rbf,4,balanced,0.6500000000000001,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.6500000000000001}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5714285714285714,0.5317220543806647,0.551575312904618,0.019853258523953365,19,0.4104803493449782,0.38095238095238093,0.3957163651486796,0.014763984196298624,44,0.48675611996057416,0.42282261962208373,0.45478936979132895,0.03196675016924522,19
0.026145219802856445,0.00333404541015625,0.0,0.0,1,lineal,5,balanced,0.6500000000000001,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.6500000000000001}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
5.037687420845032,0.023943543434143066,0.19104444980621338,0.01269543170928955,1,poly,5,balanced,0.6500000000000001,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.6500000000000001}",0.49,0.52,0.505,0.015000000000000013,49,0.4474885844748858,0.44827586206896547,0.4478822232719256,0.00039363879703982474,51,0.4117647058823529,0.3939393939393939,0.4028520499108734,0.0089126559714795,16,0.2989493744464547,0.2936899331216186,0.2963196537840367,0.002629720662418039,52
4.837846159934998,0.0114210844039917,0.774361252784729,0.0013214349746704102,1,rbf,5,balanced,0.6500000000000001,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.6500000000000001}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5714285714285714,0.5317220543806647,0.551575312904618,0.019853258523953365,19,0.4104803493449782,0.38095238095238093,0.3957163651486796,0.014763984196298624,44,0.48675611996057416,0.42282261962208373,0.45478936979132895,0.03196675016924522,19
0.027939915657043457,0.0006049871444702148,0.0,0.0,1,lineal,3,balanced,0.7000000000000002,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.7000000000000002}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
4.679855465888977,0.013700366020202637,0.35038304328918457,0.005261898040771484,1,poly,3,balanced,0.7000000000000002,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.7000000000000002}",0.71,0.76,0.735,0.025000000000000022,36,0.5163636363636364,0.5100671140939597,0.513215375228798,0.0031482611348383482,36,0.4057142857142857,0.3838383838383838,0.3947763347763348,0.010937950937950941,47,0.38079733892981066,0.3758366189617437,0.3783169789457772,0.002480359984033481,36
4.670566558837891,0.05675148963928223,0.8486371040344238,0.042944908142089844,1,rbf,3,balanced,0.7000000000000002,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.7000000000000002}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5766871165644172,0.5333333333333334,0.5550102249488753,0.02167689161554187,13,0.415929203539823,0.3826086956521739,0.39926894959599846,0.016660253943824532,38,0.4932461102492995,0.42493586082000634,0.4590909855346529,0.03415512471464657,13
0.023118972778320312,0.0013852119445800781,0.0,0.0,1,lineal,4,balanced,0.7000000000000002,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.7000000000000002}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
5.005509853363037,0.06183910369873047,0.2689781188964844,0.012382030487060547,1,poly,4,balanced,0.7000000000000002,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.7000000000000002}",0.48,0.53,0.505,0.025000000000000022,49,0.44239631336405527,0.46288209606986896,0.4526392047169621,0.010242891352906847,48,0.41025641025641024,0.4108527131782946,0.4105545617173524,0.0002981514609421698,8,0.29359242237348776,0.3139983467179809,0.3037953845457343,0.01020296217224656,48
4.851873517036438,0.08710634708404541,0.7822868824005127,0.01855301856994629,1,rbf,4,balanced,0.7000000000000002,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.7000000000000002}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5766871165644172,0.5333333333333334,0.5550102249488753,0.02167689161554187,13,0.415929203539823,0.3826086956521739,0.39926894959599846,0.016660253943824532,38,0.4932461102492995,0.42493586082000634,0.4590909855346529,0.03415512471464657,13
0.02131664752960205,0.0004254579544067383,0.0,0.0,1,lineal,5,balanced,0.7000000000000002,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.7000000000000002}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
5.008850932121277,0.03590881824493408,0.2200385332107544,0.0014497041702270508,1,poly,5,balanced,0.7000000000000002,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.7000000000000002}",0.48,0.52,0.5,0.020000000000000018,57,0.44036697247706424,0.4463519313304721,0.44335945190376813,0.0029924794267039145,60,0.4067796610169492,0.39097744360902253,0.39887855231298586,0.007901108703963322,41,0.29041251034682825,0.2907567943997292,0.2905846523732787,0.00017214202645046695,60
4.861457467079163,0.004367470741271973,0.7577604055404663,0.02362954616546631,1,rbf,5,balanced,0.7000000000000002,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.7000000000000002}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5766871165644172,0.5333333333333334,0.5550102249488753,0.02167689161554187,13,0.415929203539823,0.3826086956521739,0.39926894959599846,0.016660253943824532,38,0.4932461102492995,0.42493586082000634,0.4590909855346529,0.03415512471464657,13
0.02911233901977539,0.0012583732604980469,0.0,0.0,1,lineal,3,balanced,0.7500000000000002,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.7500000000000002}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
4.973196983337402,0.014713048934936523,0.18683016300201416,0.008880972862243652,1,poly,3,balanced,0.7500000000000002,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.7500000000000002}",0.77,0.78,0.775,0.0050000000000000044,35,0.5441696113074205,0.5148514851485149,0.5295105482279676,0.014659063079452805,35,0.4207650273224044,0.3842364532019704,0.4025007402621874,0.018264287060216988,19,0.42257127548958373,0.3844757994434362,0.40352353746650993,0.019047738023073774,35
4.734836101531982,0.041185855865478516,0.8520239591598511,0.0015619993209838867,1,rbf,3,balanced,0.7500000000000002,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.7500000000000002}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5766871165644172,0.5349544072948329,0.555820761929625,0.02086635463479214,10,0.415929203539823,0.38427947598253276,0.4001043397611779,0.015824863778645115,32,0.4932461102492995,0.4270573973772879,0.46015175381329365,0.033094356436005806,7
0.025643110275268555,0.0012519359588623047,0.0,0.0,1,lineal,4,balanced,0.7500000000000002,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.7500000000000002}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
4.832138538360596,0.04344439506530762,0.32199788093566895,0.003659963607788086,1,poly,4,balanced,0.7500000000000002,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.7500000000000002}",0.49,0.52,0.505,0.015000000000000013,49,0.44954128440366975,0.45614035087719296,0.4528408176404314,0.0032995332367616037,47,0.4152542372881356,0.40625,0.4107521186440678,0.0045021186440677985,7,0.3021360922966207,0.3056487880403699,0.30389244016849526,0.0017563478718745917,47
4.736977934837341,0.028156161308288574,0.7885913848876953,0.0016605854034423828,1,rbf,4,balanced,0.7500000000000002,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.7500000000000002}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5766871165644172,0.5349544072948329,0.555820761929625,0.02086635463479214,10,0.415929203539823,0.38427947598253276,0.4001043397611779,0.015824863778645115,32,0.4932461102492995,0.4270573973772879,0.46015175381329365,0.033094356436005806,7
0.02368295192718506,0.0008422136306762695,0.0,0.0,1,lineal,5,balanced,0.7500000000000002,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.7500000000000002}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
4.979369521141052,0.01671159267425537,0.2714235782623291,0.002919435501098633,1,poly,5,balanced,0.7500000000000002,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.7500000000000002}",0.49,0.52,0.505,0.015000000000000013,49,0.4474885844748858,0.44827586206896547,0.4478822232719256,0.00039363879703982474,51,0.4117647058823529,0.3939393939393939,0.4028520499108734,0.0089126559714795,16,0.2989493744464547,0.2936899331216186,0.2963196537840367,0.002629720662418039,52
4.802178621292114,0.03747749328613281,0.779026985168457,0.001013040542602539,1,rbf,5,balanced,0.7500000000000002,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.7500000000000002}",0.94,0.88,0.9099999999999999,0.02999999999999997,1,0.5766871165644172,0.5349544072948329,0.555820761929625,0.02086635463479214,10,0.415929203539823,0.38427947598253276,0.4001043397611779,0.015824863778645115,32,0.4932461102492995,0.4270573973772879,0.46015175381329365,0.033094356436005806,7
0.019928932189941406,0.0007300376892089844,0.0,0.0,1,lineal,3,balanced,0.8000000000000003,"{'model__random_state': 1, 'model__kernel': 'lineal', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.8000000000000003}",0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61
5.034374356269836,0.027777552604675293,0.1900629997253418,0.0027151107788085938,1,poly,3,balanced,0.8000000000000003,"{'model__random_state': 1, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.8000000000000003}",0.77,0.8,0.785,0.015000000000000013,34,0.5441696113074205,0.5161290322580645,0.5301493217827424,0.014020289524677987,34,0.4207650273224044,0.38095238095238093,0.40085870413739266,0.01990632318501173,30,0.42257127548958373,0.38868127841407396,0.40562627695182885,0.016944998537754885,34
4.803132176399231,0.03244507312774658,0.7642859220504761,0.026544928550720215,1,rbf,3,balanced,0.8000000000000003,"{'model__random_state': 1, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.8000000000000003}",0.93,0.88,0.905,0.025000000000000022,19,0.5740740740740741,0.5349544072948329,0.5545142406844534,0.019559833389620584,16,0.41517857142857145,0.38427947598253276,0.3997290237055521,0.015449547723019347,35,0.48765003512984745,0.4270573973772879,0.4573537162535677,0.030296318876279787,16
