precision,recall,f1-score,support,matthew
0.8714821763602252,0.9697286012526096,0.9179841897233202,958.0,0.5098961018067898
0.7803030303030303,0.42916666666666664,0.553763440860215,240.0,0.5098961018067898
0.8614357262103506,0.8614357262103506,0.8614357262103506,0.8614357262103506,0.5098961018067898
0.8258926033316277,0.6994476339596382,0.7358738152917677,1198.0,0.5098961018067898
0.8532159033604533,0.8614357262103506,0.8450184303517465,1198.0,0.5098961018067898
