precision,recall,f1-score,support,matthew
0.950920245398773,0.9872611464968153,0.9687500000000001,157.0,0.29058534397315966
0.5,0.2,0.28571428571428575,10.0,0.29058534397315966
0.9401197604790419,0.9401197604790419,0.9401197604790419,0.9401197604790419,0.29058534397315966
0.7254601226993864,0.5936305732484076,0.6272321428571429,167.0,0.29058534397315966
0.9239190330994453,0.9401197604790419,0.927849657827203,167.0,0.29058534397315966
