precision,recall,f1-score,support,matthew
0.9244186046511628,0.8932584269662921,0.9085714285714286,178.0,0.5474581408116277
0.5957446808510638,0.6829268292682927,0.6363636363636364,41.0,0.5474581408116277
0.8538812785388128,0.8538812785388128,0.8538812785388128,0.8538812785388128,0.5474581408116277
0.7600816427511132,0.7880926281172924,0.7724675324675325,219.0,0.5474581408116277
0.8628860435744319,0.8538812785388128,0.8576101524046729,219.0,0.5474581408116277
