precision,recall,f1-score,support,matthew
0.8570102135561746,0.9644723092998955,0.9075712881022616,957.0,0.4602356761496031
0.7424242424242424,0.3888888888888889,0.5104166666666666,252.0,0.4602356761496031
0.8444995864350703,0.8444995864350703,0.8444995864350703,0.8444995864350703,0.4602356761496031
0.7997172279902085,0.6766805990943922,0.7089939773844641,1209.0,0.4602356761496031
0.8331262890522484,0.8444995864350703,0.8247896796640731,1209.0,0.4602356761496031
