precision,recall,f1-score,support,matthew
0.9226190476190477,0.9935897435897436,0.9567901234567902,156.0,0.16576482850965557
0.5,0.07142857142857142,0.125,14.0,0.16576482850965557
0.9176470588235294,0.9176470588235294,0.9176470588235294,0.9176470588235294,0.16576482850965557
0.7113095238095238,0.5325091575091575,0.5408950617283951,170.0,0.16576482850965557
0.8878151260504202,0.9176470588235294,0.8882897603485839,170.0,0.16576482850965557
