precision,recall,f1-score,support
0.9631901840490797,0.9874213836477987,0.9751552795031055,159.0
0.7777777777777778,0.5384615384615384,0.6363636363636364,13.0
0.9534883720930233,0.9534883720930233,0.9534883720930233,0.9534883720930233
0.8704839809134288,0.7629414610546685,0.8057594579333709,172.0
0.9491764556681092,0.9534883720930233,0.9495489343820992,172.0
