tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_macro,f1_weighted,matthew
219,54,20,8,0.1,0.25,0.7541528239202658,0.5226751248481576,0.7541528239202658,0.543956043956044,0.5166232638888889,0.7924277293281654,0.06314139005547477
218,55,23,5,0.1,0.25,0.7408637873754153,0.49394882434301524,0.7408637873754153,0.4885531135531136,0.48094269543685886,0.7799129655070295,-0.016645374206147284
210,63,25,3,0.1,0.25,0.707641196013289,0.46953578336557056,0.707641196013289,0.4381868131868132,0.44530072038867474,0.7558003171424451,-0.08678917706583875
209,58,28,6,0.1,0.25,0.7142857142857143,0.4878032700421941,0.7142857142857143,0.47962106190790926,0.4759070294784581,0.749514091350826,-0.03153134343703582
214,53,27,7,0.1,0.25,0.7342192691029901,0.5023167358229599,0.7342192691029901,0.5036902401410002,0.495727927626068,0.764174703298159,0.0058478411503664375
218,53,25,5,0.1,0.25,0.7408637873754153,0.49166311905775506,0.7408637873754153,0.4855473554735547,0.4809426954368589,0.7750318182405778,-0.021953585285102023
217,52,22,10,0.1,0.25,0.7541528239202658,0.5346200566878121,0.7541528239202658,0.5595957249070632,0.533548333054113,0.7861244892631865,0.0908450851644443
207,56,30,8,0.1,0.25,0.7142857142857143,0.49920886075949367,0.7142857142857143,0.4987992795677406,0.4924313725490196,0.7432717086834734,-0.001949294283414485
213,54,28,6,0.1,0.25,0.7275747508305648,0.49190871369294603,0.7275747508305648,0.4871116986120291,0.48312112581671973,0.758279070880613,-0.02042380342068278
216,55,21,9,0.1,0.25,0.7475083056478405,0.5260087025316456,0.7475083056478405,0.5485239852398524,0.5209415312447646,0.7847221719749159,0.07105057065930664
219,62,20,0,0.1,0.25,0.7275747508305648,0.4581589958158996,0.7275747508305648,0.3896797153024911,0.42115384615384616,0.7863404037822643,-0.13588099931365855
209,52,28,12,0.1,0.25,0.7342192691029901,0.5346782700421941,0.7342192691029901,0.5503831417624521,0.5350633302440532,0.7584819215528098,0.08359904773650143
218,51,21,11,0.1,0.25,0.760797342192691,0.5447766230260495,0.760797342192691,0.5770794609665427,0.5461551348634612,0.7919049084722896,0.11749651853140115
213,58,28,2,0.1,0.25,0.7142857142857143,0.4585753803596127,0.7142857142857143,0.4263222632226322,0.4382378472222222,0.7535342261904763,-0.11049112583310992
219,54,24,4,0.1,0.25,0.7408637873754153,0.48510004257130696,0.7408637873754153,0.4725274725274725,0.4709302325581396,0.7785289345592212,-0.040464280040512765
212,55,29,5,0.1,0.25,0.7209302325581395,0.48150069156293224,0.7209302325581395,0.470533157083058,0.47051432400737137,0.7523834384630669,-0.046695447991731996
224,61,15,1,0.1,0.25,0.7475083056478405,0.47668376299095694,0.7475083056478405,0.4242324561403509,0.4403014288510472,0.8108783340453855,-0.08406221529854287
214,57,27,3,0.1,0.25,0.7209302325581395,0.46898340248962656,0.7209302325581395,0.44483394833948336,0.4513020833333333,0.759265988372093,-0.08272999989340533
218,57,23,3,0.1,0.25,0.7342192691029901,0.4772821576763486,0.7342192691029901,0.45405594405594407,0.45736434108527124,0.778000978649978,-0.06461423430316525
214,53,23,11,0.1,0.25,0.7475083056478405,0.5374142932489452,0.7475083056478405,0.5625137695527649,0.5368480725623583,0.7786403597984045,0.09672452648928555
208,57,29,7,0.1,0.25,0.7142857142857143,0.4935060654008439,0.7142857142857143,0.4896750524109015,0.48434262948207174,0.7463175867956745,-0.01637675601373123
217,54,24,6,0.1,0.25,0.7408637873754153,0.500207468879668,0.7408637873754153,0.5003690036900369,0.49049479166666665,0.7764612749169435,0.000553377925708397
210,47,27,17,0.1,0.25,0.7541528239202658,0.5758504746835442,0.7541528239202658,0.6017421294658649,0.5825086219823061,0.7719397878516604,0.17569506328067924
213,52,24,12,0.1,0.25,0.7475083056478405,0.5431170886075949,0.7475083056478405,0.5685534591194968,0.5443027888446216,0.7758155418194334,0.10873500947188046
210,61,27,3,0.1,0.25,0.707641196013289,0.4664754746835443,0.707641196013289,0.4374538745387454,0.4453007203886748,0.7507309359709551,-0.09158229450001883
214,57,25,5,0.1,0.25,0.7275747508305648,0.4880213254150358,0.7275747508305648,0.4781672816728167,0.4739556692242114,0.7664063805501978,-0.0323435946144836
214,41,25,21,0.1,0.25,0.7807308970099668,0.6170535834795519,0.7807308970099668,0.6478687127024723,0.627642825011246,0.7934221361393944,0.26312402175653
212,45,25,19,0.1,0.25,0.7674418604651163,0.5956948839662447,0.7674418604651163,0.6283604527767952,0.6050757234967761,0.7842673668867058,0.22166135102295167
215,62,22,2,0.1,0.25,0.7209302325581395,0.46921149789029537,0.7209302325581395,0.4297533092659447,0.4410152104704633,0.7734964338891585,-0.09301162047540583
223,52,16,10,0.1,0.25,0.7740863787375415,0.5471723579430423,0.7740863787375415,0.5977622377622378,0.5474885037141847,0.8123846111358556,0.13581863308151912
216,59,25,1,0.1,0.25,0.7209302325581395,0.45646611341632093,0.7209302325581395,0.4119580419580419,0.4302325581395348,0.7669010275824768,-0.1238193622339194
214,59,27,1,0.1,0.25,0.7142857142857143,0.4523167358229599,0.7142857142857143,0.4097985347985348,0.42770604881499824,0.7573399363282631,-0.13116554874444059
216,43,23,19,0.1,0.25,0.7807308970099668,0.6051086516398975,0.7807308970099668,0.6431788931788932,0.6164272474513438,0.7974114705692177,0.2453515062544053
209,52,30,10,0.1,0.25,0.7275747508305648,0.517883655014172,0.7275747508305648,0.5253831417624522,0.5160392156862745,0.7509605888867175,0.04261189272752452
218,47,19,17,0.1,0.25,0.7807308970099668,0.5927281118143459,0.7807308970099668,0.6474318658280922,0.6042629482071713,0.805313496843192,0.23384677495749215
216,57,21,7,0.1,0.25,0.7408637873754153,0.5103837025316456,0.7408637873754153,0.5206043956043955,0.499616368286445,0.7824183667400226,0.02925405372254515
221,54,16,10,0.1,0.25,0.7674418604651163,0.5443697257383966,0.7674418604651163,0.5941258741258741,0.5427517361111112,0.807907380490956,0.1292492045600572
218,57,21,5,0.1,0.25,0.7408637873754153,0.4963895262518559,0.7408637873754153,0.4925174825174825,0.4809426954368589,0.7847941127734812,-0.010395274491933152
218,53,19,11,0.1,0.25,0.760797342192691,0.5458531118143459,0.760797342192691,0.5855473554735547,0.5461551348634611,0.7960525839762359,0.12526152571241514
216,55,25,5,0.1,0.25,0.7342192691029901,0.48979944674965425,0.7342192691029901,0.4818573185731857,0.4774305555555556,0.7707295127353267,-0.027207748013996183
214,45,25,17,0.1,0.25,0.7674418604651163,0.5847955189634229,0.7674418604651163,0.6155083655083655,0.5931804139635465,0.7851333778764432,0.19793526010186854
215,56,24,6,0.1,0.25,0.7342192691029901,0.49817789175327304,0.7342192691029901,0.49667896678966794,0.48678601875532823,0.7721037859026321,-0.004919870730090463
212,51,27,11,0.1,0.25,0.7408637873754153,0.5322243217708192,0.7408637873754153,0.5477786672003202,0.5323107569721116,0.7657656417519292,0.07847636958075996
207,54,34,6,0.1,0.25,0.707641196013289,0.47946058091286303,0.707641196013289,0.47155172413793106,0.4723505976095618,0.731053195854456,-0.04834505394505279
213,56,24,8,0.1,0.25,0.7342192691029901,0.5118670886075949,0.7342192691029901,0.520910780669145,0.5042819499341238,0.7701119238025204,0.03150556059204323
222,57,17,5,0.1,0.25,0.7541528239202658,0.504757727088676,0.7541528239202658,0.511485826001955,0.4880952380952381,0.8031956968834045,0.014784644129003563
214,55,23,9,0.1,0.25,0.7408637873754153,0.5217892932489452,0.7408637873754153,0.5383945167286246,0.5166749011857708,0.7758591257074572,0.05784770986483493
223,46,16,16,0.1,0.25,0.7940199335548173,0.5955594547172358,0.7940199335548173,0.6644981412639406,0.6091891439102027,0.8208070045178049,0.2507536853661854
222,57,15,7,0.1,0.25,0.760797342192691,0.5230419303797469,0.760797342192691,0.5569403714565004,0.5116279069767442,0.8094723016302248,0.07244352489760857
217,52,18,14,0.1,0.25,0.7674418604651163,0.5677627337201805,0.7674418604651163,0.6220957249070632,0.5734126984126984,0.7999393555871962,0.18191800455424675
219,52,20,10,0.1,0.25,0.760797342192691,0.5388041571062222,0.760797342192691,0.5707257072570726,0.5381074168797955,0.7948934073123689,0.10477502480748208
213,60,26,2,0.1,0.25,0.7142857142857143,0.461735726818734,0.7142857142857143,0.4258241758241758,0.43823784722222214,0.758767361111111,-0.10655109571861367
218,49,21,13,0.1,0.25,0.7674418604651163,0.560905655284114,0.7674418604651163,0.5994161709627671,0.5662467061923584,0.7949221742194442,0.15562785147042069
215,56,26,4,0.1,0.25,0.7275747508305648,0.4793914246196404,0.7275747508305648,0.46334563345633456,0.46436631944444445,0.7649977505537098,-0.05496887395370076
221,48,18,14,0.1,0.25,0.7807308970099668,0.5752463220407612,0.7807308970099668,0.6295306691449813,0.5839755402915061,0.8092461660995988,0.19745081863227174
224,53,17,7,0.1,0.25,0.7674418604651163,0.5230636237897649,0.7674418604651163,0.5501654632972323,0.5157657657657657,0.809194576636437,0.06802932816739034
220,45,19,17,0.1,0.25,0.7873754152823921,0.597347820218653,0.7873754152823921,0.6512054507337526,0.6099773242630385,0.8100963530484177,0.2426480664180924
219,58,18,6,0.1,0.25,0.7475083056478405,0.5089003164556962,0.7475083056478405,0.5203068592057762,0.494251857092324,0.795068202090191,0.026887727546423525
222,55,19,5,0.1,0.25,0.7541528239202658,0.5022475795297372,0.7541528239202658,0.5048886883273165,0.4880952380952381,0.7982914095870907,0.006629544723958578
210,43,31,17,0.1,0.25,0.7541528239202658,0.5773513139695712,0.7541528239202658,0.5921030961791831,0.5825086219823062,0.7648250022791027,0.16881108387929522
217,56,20,8,0.1,0.25,0.7475083056478405,0.5203059071729959,0.7475083056478405,0.5402930402930403,0.5124467178175618,0.7879973829774579,0.057207927279643855
222,53,19,7,0.1,0.25,0.760797342192691,0.5189142461964038,0.760797342192691,0.5382517482517483,0.5116279069767442,0.8002008807849803,0.05379602155834306
216,55,23,7,0.1,0.25,0.7408637873754153,0.5083344580915103,0.7408637873754153,0.515190651906519,0.499616368286445,0.7778011912550663,0.022503853154302672
213,60,24,4,0.1,0.25,0.7209302325581395,0.48061708860759494,0.7209302325581395,0.46153846153846156,0.46112531969309467,0.7656813180277167,-0.05460756694875095
217,52,22,10,0.1,0.25,0.7541528239202658,0.5346200566878121,0.7541528239202658,0.5595957249070632,0.533548333054113,0.7861244892631865,0.0908450851644443
211,56,28,6,0.1,0.25,0.7209302325581395,0.489809690916453,0.7209302325581395,0.4833663802599692,0.4794960474308301,0.7539066090633331,-0.026038565730785068
215,52,24,10,0.1,0.25,0.7475083056478405,0.5304359562694021,0.7475083056478405,0.5496805463758537,0.5290678524374176,0.7773440748668251,0.07777081552704679
218,51,25,7,0.1,0.25,0.7475083056478405,0.5089044983680999,0.7475083056478405,0.5145794609665427,0.5035590277777777,0.7775684062384645,0.022787960539228266
222,47,15,17,0.1,0.25,0.7940199335548173,0.6011669303797469,0.7940199335548173,0.678264405204461,0.615818511198946,0.8218367409469534,0.2685849040471685
219,52,22,8,0.1,0.25,0.7541528239202658,0.5210235131396957,0.7541528239202658,0.5373923739237393,0.5166232638888889,0.7879247992801772,0.05607562980511756
219,52,20,10,0.1,0.25,0.760797342192691,0.5388041571062222,0.760797342192691,0.5707257072570726,0.5381074168797955,0.7948934073123689,0.10477502480748208
214,51,25,11,0.1,0.25,0.7475083056478405,0.5364084221892294,0.7475083056478405,0.5565513626834382,0.5368480725623582,0.7744894192449959,0.09075121790818776
221,48,18,14,0.1,0.25,0.7807308970099668,0.5752463220407612,0.7807308970099668,0.6295306691449813,0.5839755402915061,0.8092461660995988,0.19745081863227174
206,57,33,5,0.1,0.25,0.7009966777408638,0.47128492374139563,0.7009966777408638,0.4574244546728037,0.4603585657370518,0.7297295866368414,-0.0699302518463107
211,58,24,8,0.1,0.25,0.7275747508305648,0.5095422308188265,0.7275747508305648,0.5171933085501859,0.5002834467120182,0.7656432451164298,0.02561737837681115
222,55,17,7,0.1,0.25,0.760797342192691,0.5208867593467404,0.760797342192691,0.5465553549939831,0.5116279069767442,0.8048365912076025,0.062366352981760846
217,56,20,8,0.1,0.25,0.7475083056478405,0.5203059071729959,0.7475083056478405,0.5402930402930403,0.5124467178175618,0.7879973829774579,0.057207927279643855
224,51,19,7,0.1,0.25,0.7674418604651163,0.5212501773804455,0.7674418604651163,0.5418881118881119,0.5157657657657658,0.8045553859507348,0.0596700865678718
223,54,16,8,0.1,0.25,0.7674418604651163,0.5310433256849778,0.7674418604651163,0.5691937424789411,0.5251937984496124,0.8102577970073914,0.09269312559486265
220,51,19,11,0.1,0.25,0.7674418604651163,0.5489607234444595,0.7674418604651163,0.5892373923739237,0.5509377664109122,0.8005908126648029,0.13219874869187523
211,58,26,6,0.1,0.25,0.7209302325581395,0.4920226793248945,0.7209302325581395,0.48594330855018586,0.47949604743083,0.7586175199926464,-0.02117873795354017
214,43,23,21,0.1,0.25,0.7807308970099668,0.6155392932489452,0.7807308970099668,0.6549787760877255,0.6276428250112461,0.7965949459217514,0.2676276387652241
215,56,24,6,0.1,0.25,0.7342192691029901,0.49817789175327304,0.7342192691029901,0.49667896678966794,0.48678601875532823,0.7721037859026321,-0.004919870730090463
222,49,19,11,0.1,0.25,0.7740863787375415,0.5522475795297371,0.7740863787375415,0.5929274292742928,0.5558159722222222,0.8051200858250277,0.13935900762423128
211,50,30,10,0.1,0.25,0.7342192691029901,0.5210926694329184,0.7342192691029901,0.5292145593869733,0.5203187250996016,0.7555029053222327,0.04964727762034041
217,54,22,8,0.1,0.25,0.7475083056478405,0.5184910244297476,0.7475083056478405,0.5337023370233702,0.5124467178175618,0.7834985966075003,0.04992757703869581
220,53,21,7,0.1,0.25,0.7541528239202658,0.5147648686030428,0.7541528239202658,0.5279304029304029,0.5075610187477891,0.7911994800964125,0.04061471306299937
221,46,18,16,0.1,0.25,0.7873754152823921,0.5913753542988258,0.7873754152823921,0.6491517955496806,0.6034255599472991,0.8125002735720633,0.23348488741379456
218,49,19,15,0.1,0.25,0.7740863787375415,0.5771031118143459,0.7740863787375415,0.6288279356686495,0.5856009070294784,0.801941374556467,0.19932922243034265
219,54,18,10,0.1,0.25,0.760797342192691,0.5401503164556962,0.760797342192691,0.5796703296703297,0.5381074168797955,0.7991554154523286,0.11311567439384125
221,54,20,6,0.1,0.25,0.7541528239202658,0.50850622406639,0.7541528239202658,0.5172027972027972,0.49806201550387597,0.7946509052512297,0.024193457592965983
214,55,23,9,0.1,0.25,0.7408637873754153,0.5217892932489452,0.7408637873754153,0.5383945167286246,0.5166749011857708,0.7758591257074572,0.05784770986483493
215,48,26,12,0.1,0.25,0.7541528239202658,0.5460580912863071,0.7541528239202658,0.5666399839903942,0.5490362811791383,0.7763822029365456,0.11080271595854711
209,54,32,6,0.1,0.25,0.7142857142857143,0.48360995850622407,0.7142857142857143,0.47628577146287776,0.4759070294784581,0.7401198574667962,-0.03942979531858208
220,57,17,7,0.1,0.25,0.7541528239202658,0.5188225210970464,0.7541528239202658,0.5429452466907341,0.5075610187477891,0.8004611441404491,0.056862564551880865
213,46,28,14,0.1,0.25,0.7541528239202658,0.5585753803596127,0.7541528239202658,0.5778635778635779,0.5632549019607843,0.7714199726402189,0.13506870384392375
212,57,27,5,0.1,0.25,0.7209302325581395,0.48383722499662574,0.7209302325581395,0.4721770446096654,0.4705143240073715,0.7572223932176713,-0.04241208167033998
219,44,20,18,0.1,0.25,0.7873754152823921,0.6033202861384802,0.7873754152823921,0.6531919151490895,0.6162549800796813,0.8078077060528651,0.2516174279123424
223,54,16,8,0.1,0.25,0.7674418604651163,0.5310433256849778,0.7674418604651163,0.5691937424789411,0.5251937984496124,0.8102577970073914,0.09269312559486265
218,49,23,11,0.1,0.25,0.760797342192691,0.5439488243430152,0.760797342192691,0.5700044062568848,0.5461551348634612,0.787757232968343,0.11093441943456331
220,53,23,5,0.1,0.25,0.7475083056478405,0.4957783453952036,0.7475083056478405,0.49221611721611724,0.4844961240310077,0.7842076798269334,-0.011464879344811949
222,57,15,7,0.1,0.25,0.760797342192691,0.5230419303797469,0.760797342192691,0.5569403714565004,0.5116279069767442,0.8094723016302248,0.07244352489760857
216,49,23,13,0.1,0.25,0.760797342192691,0.5567215548657038,0.760797342192691,0.5881027253668764,0.5612244897959184,0.78635839717947,0.14138350074482264
208,55,29,9,0.1,0.25,0.7209302325581395,0.5091310654008439,0.7209302325581395,0.5138583149889934,0.5042352941176471,0.7492421340629276,0.022498104854408847
221,58,18,4,0.1,0.25,0.7475083056478405,0.4946011607504387,0.7475083056478405,0.48696643857934185,0.4742599742599743,0.7978766616640371,-0.016776901139294823
208,61,29,3,0.1,0.25,0.7009966777408638,0.4622560654008439,0.7009966777408638,0.43349210037174724,0.44231719367588934,0.7413759142778354,-0.10020518577191527
220,61,19,1,0.1,0.25,0.7342192691029901,0.46831556215413683,0.7342192691029901,0.4164590747330961,0.4352720450281426,0.7915516134461115,-0.10289698254477854
213,60,26,2,0.1,0.25,0.7142857142857143,0.461735726818734,0.7142857142857143,0.4258241758241758,0.43823784722222214,0.758767361111111,-0.10655109571861367
212,57,27,5,0.1,0.25,0.7209302325581395,0.48383722499662574,0.7209302325581395,0.4721770446096654,0.4705143240073715,0.7572223932176713,-0.04241208167033998
219,56,20,6,0.1,0.25,0.7475083056478405,0.5065460925900931,0.7475083056478405,0.5135664335664336,0.49425185709232405,0.7903122124459561,0.018847507022757306
224,53,15,9,0.1,0.25,0.7740863787375415,0.5411998920232151,0.7740863787375415,0.5918321299638989,0.5387596899224807,0.8156790028071802,0.12301989820796444
214,59,23,5,0.1,0.25,0.7275747508305648,0.49053929324894513,0.7275747508305648,0.48122710622710624,0.4739556692242114,0.7712603342651518,-0.02665369339165225
206,51,31,13,0.1,0.25,0.7275747508305648,0.5361616561181435,0.7275747508305648,0.5485054828440042,0.5373744189533664,0.7472846297815697,0.08376248779613434
221,46,18,16,0.1,0.25,0.7873754152823921,0.5913753542988258,0.7873754152823921,0.6491517955496806,0.6034255599472991,0.8125002735720633,0.23348488741379456
216,57,23,5,0.1,0.25,0.7342192691029901,0.49220542583344584,0.7342192691029901,0.4848901098901099,0.4774305555555556,0.7755975452196383,-0.02170485283156945
213,56,24,8,0.1,0.25,0.7342192691029901,0.5118670886075949,0.7342192691029901,0.520910780669145,0.5042819499341238,0.7701119238025204,0.03150556059204323
222,55,17,7,0.1,0.25,0.760797342192691,0.5208867593467404,0.760797342192691,0.5465553549939831,0.5116279069767442,0.8048365912076025,0.062366352981760846
221,62,18,0,0.1,0.25,0.7342192691029901,0.46234309623430964,0.7342192691029901,0.39045936395759717,0.42337164750957856,0.796107483356882,-0.12845172151250098
210,57,29,5,0.1,0.25,0.7142857142857143,0.4796531245782157,0.7142857142857143,0.46678783873099805,0.46710309617918305,0.7480472426124598,-0.05199091104524303
223,62,14,2,0.1,0.25,0.7475083056478405,0.4860891350210971,0.7475083056478405,0.4537280701754386,0.4522030651340997,0.8116470004200559,-0.0507418000509539
219,54,22,6,0.1,0.25,0.7475083056478405,0.504356846473029,0.7475083056478405,0.5082417582417582,0.494251857092324,0.7855562228017209,0.011984669428426045
222,43,19,17,0.1,0.25,0.7940199335548173,0.6022475795297372,0.7940199335548173,0.654979035639413,0.6158185111989459,0.8148825390989193,0.251763629398552
229,48,14,10,0.1,0.25,0.7940199335548173,0.5574003121895843,0.7940199335548173,0.621690734055355,0.5623358348968106,0.8299891543510376,0.16715365536364493
207,58,30,6,0.1,0.25,0.707641196013289,0.48358386075949367,0.707641196013289,0.4738993710691824,0.4723505976095618,0.7404179957909227,-0.04139910911085357
210,53,27,11,0.1,0.25,0.7342192691029901,0.5289754746835442,0.7342192691029901,0.543976385831499,0.527843137254902,0.7611829848218357,0.07139290313005552
213,56,26,6,0.1,0.25,0.7275747508305648,0.49399379133486304,0.7275747508305648,0.489660780669145,0.4831211258167197,0.7630028124267741,-0.015760648303383123
217,54,22,8,0.1,0.25,0.7475083056478405,0.5184910244297476,0.7475083056478405,0.5337023370233702,0.5124467178175618,0.7834985966075003,0.04992757703869581
212,51,27,11,0.1,0.25,0.7408637873754153,0.5322243217708192,0.7408637873754153,0.5477786672003202,0.5323107569721116,0.7657656417519292,0.07847636958075996
214,55,27,5,0.1,0.25,0.7275747508305648,0.4856500691562932,0.7275747508305648,0.47589451672862454,0.4739556692242114,0.7615524268352436,-0.03719742022766464
217,50,22,12,0.1,0.25,0.760797342192691,0.5507490889458766,0.760797342192691,0.582837629433796,0.5538537549407114,0.7890628077685711,0.1296755061559627
202,55,37,7,0.1,0.25,0.6943521594684385,0.47904575516264003,0.6943521594684385,0.47254156349487086,0.4732958003651856,0.7147573618472003,-0.04797377622741734
217,54,22,8,0.1,0.25,0.7475083056478405,0.5184910244297476,0.7475083056478405,0.5337023370233702,0.5124467178175618,0.7834985966075003,0.04992757703869581
219,56,18,8,0.1,0.25,0.7541528239202658,0.5245253164556962,0.7541528239202658,0.552027972027972,0.5166232638888889,0.7969306593761537,0.07144235378356803
213,52,26,10,0.1,0.25,0.7408637873754153,0.5262518558509921,0.7408637873754153,0.540775681341719,0.5246598639455782,0.768554930277759,0.06543507648987032
216,51,25,9,0.1,0.25,0.7475083056478405,0.5231327800829876,0.7475083056478405,0.5368473231989425,0.5209415312447646,0.7759659681332509,0.05839113029246487
214,63,23,1,0.1,0.25,0.7142857142857143,0.45928929324894513,0.7142857142857143,0.40711492178098674,0.4277060488149982,0.7681034918389003,-0.12298645748086316
217,52,22,10,0.1,0.25,0.7541528239202658,0.5346200566878121,0.7541528239202658,0.5595957249070632,0.533548333054113,0.7861244892631865,0.0908450851644443
214,53,23,11,0.1,0.25,0.7475083056478405,0.5374142932489452,0.7475083056478405,0.5625137695527649,0.5368480725623583,0.7786403597984045,0.09672452648928555
225,46,12,18,0.1,0.25,0.8073089700996677,0.6153085443037974,0.8073089700996677,0.7151291512915129,0.6344027475288994,0.8357090259808567,0.31499986839829486
220,57,21,3,0.1,0.25,0.7408637873754153,0.48143153526970955,0.7408637873754153,0.4596119133574007,0.4604247104247104,0.7873882425377442,-0.05477023871947318
215,58,22,6,0.1,0.25,0.7342192691029901,0.5004614978902954,0.7342192691029901,0.5009157509157509,0.4867860187553281,0.7768393505025872,0.0013001801654464512
208,59,31,3,0.1,0.25,0.7009966777408638,0.45933999190174113,0.7009966777408638,0.43363075567305576,0.44231719367588934,0.736328509710714,-0.10389560167415895
219,56,18,8,0.1,0.25,0.7541528239202658,0.5245253164556962,0.7541528239202658,0.552027972027972,0.5166232638888889,0.7969306593761537,0.07144235378356803
212,63,25,1,0.1,0.25,0.707641196013289,0.4550698839662447,0.707641196013289,0.40468531468531466,0.4251736111111111,0.7585121354743448,-0.13088162393414413
219,54,24,4,0.1,0.25,0.7408637873754153,0.48510004257130696,0.7408637873754153,0.4725274725274725,0.4709302325581396,0.7785289345592212,-0.040464280040512765
217,46,22,16,0.1,0.25,0.7740863787375415,0.5830071534620056,0.7740863787375415,0.623073844306584,0.5922709163346613,0.7957956876811689,0.20214855410331883
221,62,18,0,0.1,0.25,0.7342192691029901,0.46234309623430964,0.7342192691029901,0.39045936395759717,0.42337164750957856,0.796107483356882,-0.12845172151250098
207,54,32,8,0.1,0.25,0.7142857142857143,0.4975705223376974,0.7142857142857143,0.496551724137931,0.4924313725490196,0.738812324929972,-0.0057887854271354055
223,56,16,6,0.1,0.25,0.760797342192691,0.5149142934269132,0.760797342192691,0.5360052134245683,0.5019305019305019,0.8085147321027719,0.046346189397301944
216,53,23,9,0.1,0.25,0.7475083056478405,0.5244634903495748,0.7475083056478405,0.5421119888475836,0.5209415312447646,0.7803440700540835,0.06419365179748744
210,59,31,1,0.1,0.25,0.7009966777408638,0.44401798063623793,0.7009966777408638,0.4059595724907063,0.4226342710997442,0.7382892489655114,-0.14511475505684107
220,57,17,7,0.1,0.25,0.7541528239202658,0.5188225210970464,0.7541528239202658,0.5429452466907341,0.5075610187477891,0.8004611441404491,0.056862564551880865
209,50,32,10,0.1,0.25,0.7275747508305648,0.5169432918395575,0.7275747508305648,0.5225225225225225,0.5160392156862745,0.7467086183310534,0.03906945978956472
219,56,18,8,0.1,0.25,0.7541528239202658,0.5245253164556962,0.7541528239202658,0.552027972027972,0.5166232638888889,0.7969306593761537,0.07144235378356803
