precision,recall,f1-score,support
0.8656126482213439,0.9711751662971175,0.9153605015673982,902.0
0.7699115044247787,0.3901345291479821,0.5178571428571429,223.0
0.856,0.856,0.856,0.856
0.8177620763230613,0.6806548477225498,0.7166088222122706,1125.0
0.8466425548287803,0.856,0.8365665024630543,1125.0
