precision,recall,f1-score,support
0.9147727272727273,0.930635838150289,0.9226361031518625,173.0
0.6470588235294118,0.5945945945945946,0.619718309859155,37.0
0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714
0.7809157754010696,0.7626152163724418,0.7711772065055087,210.0
0.8676040870893812,0.8714285714285714,0.8692648729050522,210.0
