precision,recall,f1-score,support
0.9681528662420382,0.987012987012987,0.977491961414791,154.0
0.6666666666666666,0.4444444444444444,0.5333333333333333,9.0
0.9570552147239264,0.9570552147239264,0.9570552147239264,0.9570552147239264
0.8174097664543525,0.7157287157287158,0.7554126473740621,163.0
0.9515063889648705,0.9570552147239264,0.9529678653857536,163.0
