precision,recall,f1-score,support
0.9110396570203644,0.9402654867256637,0.925421883505716,904.0
0.7216494845360825,0.6278026905829597,0.671462829736211,223.0
0.878438331854481,0.878438331854481,0.878438331854481,0.878438331854481
0.8163445707782234,0.7840340886543117,0.7984423566209635,1127.0
0.8735649378863849,0.878438331854481,0.8751708906125485,1127.0
